# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  161       6.387872435111e-10       1.379643905110e-13      -6.104344997295e-12       3.331581348406e-16       2.708345526406e-12       5.186390903520e-13      -3.295473918842e-15 
  162       6.428447689164e-10       1.367066870755e-13      -6.070501176369e-12       3.255739838865e-16       2.659546145058e-12       5.117996570287e-13      -3.229014856913e-15 
  163       6.468613687900e-10       1.354109774921e-13      -6.033046921306e-12       3.181638233589e-16       2.611780844742e-12       5.050485032457e-13      -3.162745203378e-15 
  164       6.508359652973e-10       1.340795970324e-13      -5.991960525412e-12       3.109306409479e-16       2.565050462966e-12       4.983878602999e-13      -3.096703191432e-15 
  165       6.547674631450e-10       1.327149944405e-13      -5.947222284435e-12       3.038771103067e-16       2.519352937579e-12       4.918197085663e-13      -3.030926623778e-15 
  166       6.586547492776e-10       1.313197334841e-13      -5.898814536221e-12       2.970055833148e-16       2.474683243370e-12       4.853457711358e-13      -2.965452848505e-15 
  167       6.624966925723e-10       1.298964945049e-13      -5.846721700377e-12       2.903180823420e-16       2.431033328665e-12       4.789675074525e-13      -2.900318734957e-15 
  168       6.662921435357e-10       1.284480759696e-13      -5.790930317936e-12       2.838162925113e-16       2.388392051930e-12       4.726861069516e-13      -2.835560649601e-15 
  169       6.700399339988e-10       1.269773960202e-13      -5.731429091011e-12       2.775015539631e-16       2.346745118369e-12       4.665024826969e-13      -2.771214431908e-15 
  170       6.737388768132e-10       1.254874940251e-13      -5.668208922466e-12       2.713748541179e-16       2.306075016523e-12       4.604172650186e-13      -2.707315370216e-15 
  171       6.773877655467e-10       1.239815321295e-13      -5.601262955570e-12       2.654368199408e-16       2.266360954870e-12       4.544307951508e-13      -2.643898177606e-15 
  172       6.809853741792e-10       1.224627968063e-13      -5.530586613662e-12       2.596877102040e-16       2.227578798424e-12       4.485431188689e-13      -2.580996967775e-15 
  173       6.845304567983e-10       1.209347004068e-13      -5.456177639812e-12       2.541274077513e-16       2.189701005337e-12       4.427539801277e-13      -2.518645230904e-15 
