# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_ur             14:(.)rho_crit           15:U                     16:U_prime               17:V                     18:V_prime               19:gr.fac. D             20:gr.fac. f          
       6.626149607938e+13       1.720893068032e-25       6.992195267230e-09       9.476369669603e+21       1.416699289572e+04       2.138043016528e-10       9.387261442165e+17       4.036998759269e-09       5.308143827036e+43       7.182896495964e+32       3.881159485651e+33       3.664287011657e+43       7.727372343466e+40       8.980158211497e+43       8.745103117800e-12       6.163275136641e-03       3.731149276951e-65       6.547682400693e-56       1.222301923678e-17       1.999999999972e+00 
       6.580088985043e+13       1.745069894745e-25       7.041307981126e-09       9.345080631808e+21       1.416699289572e+04       2.153009317644e-10       9.322007390432e+17       4.065257750583e-09       5.162080817613e+43       7.034143059964e+32       3.800783023387e+33       3.563457643473e+43       7.514739962695e+40       8.733053201500e+43       9.048412153503e-12       6.230109094489e-03       4.062353275479e-65       6.989134100508e-56       1.239474043403e-17       1.999999999972e+00 
       6.534348545226e+13       1.769586381696e-25       7.090420695022e-09       9.215610519620e+21       1.416699289572e+04       2.168080382867e-10       9.257206941839e+17       4.093714554837e-09       5.020036991434e+43       6.888470217528e+32       3.722071108975e+33       3.465402774518e+43       7.307958539707e+40       8.492747724933e+43       9.357115634637e-12       6.296018099517e-03       4.418218005363e-65       7.454414686122e-56       1.256887414239e-17       1.999999999971e+00 
       6.488926062786e+13       1.794447300772e-25       7.139533408917e-09       9.087934132987e+21       1.416699289572e+04       2.183256945547e-10       9.192856943236e+17       4.122370556721e-09       4.881901753529e+43       6.745814171431e+32       3.644989270638e+33       3.370046059515e+43       7.106867075002e+40       8.259054680551e+43       9.671228585734e-12       6.361013025148e-03       4.800280770297e-65       7.944559462388e-56       1.274545425521e-17       1.999999999971e+00 
       6.443819327494e+13       1.819657490901e-25       7.190465112217e-09       8.962026620990e+21       1.416699289572e+04       2.198539744166e-10       9.128954263392e+17       4.151227150617e-09       4.747567552147e+43       6.606112445646e+32       3.569503750486e+33       3.277313253965e+43       6.911308999266e+40       8.031792115534e+43       9.990766233700e-12       6.425106625807e-03       5.210160339579e-65       8.460641837969e-56       1.292451514204e-17       1.999999999970e+00 
       6.399026144483e+13       1.845221858990e-25       7.239577826113e-09       8.837863477004e+21       1.416699289572e+04       2.213929522375e-10       9.065495792842e+17       4.180285740671e-09       4.616929795014e+43       6.469303857990e+32       3.495581489739e+33       3.187132156336e+43       6.721132051471e+40       7.810783083815e+43       1.031574418299e-11       6.488313594430e-03       5.649560760255e-65       9.003774614442e-56       1.310609165527e-17       1.999999999970e+00 
       6.354544334144e+13       1.871145380887e-25       7.290509529412e-09       8.715420533924e+21       1.416699289572e+04       2.229427029032e-10       9.002478443736e+17       4.209547740856e-09       4.489886767898e+43       6.335328493324e+32       3.423190114239e+33       3.099432551851e+43       6.536188160320e+40       7.595855508315e+43       1.064617820856e-11       6.550644465746e-03       6.120275334364e-65       9.575111319609e-56       1.329021913693e-17       1.999999999969e+00 
       6.310371732019e+13       1.897433102343e-25       7.341441232711e-09       8.594673959469e+21       1.416699289572e+04       2.245033018235e-10       8.939899149688e+17       4.239014575041e-09       4.366339555416e+43       6.204127677316e+32       3.352297920280e+33       3.014146157816e+43       6.356333328959e+40       7.386842046958e+43       1.098208437171e-11       6.612111484879e-03       6.624190767580e-65       1.017584757310e-55       1.347693342558e-17       1.999999999969e+00 
       6.266506188699e+13       1.924090139997e-25       7.394191925414e-09       8.475600251537e+21       1.416699289572e+04       2.260748249363e-10       8.877754865629e+17       4.268687677066e-09       4.246191964015e+43       6.075643950744e+32       3.282873860722e+33       2.931206570458e+43       6.181427522867e+40       7.183579962385e+43       1.132347908021e-11       6.672728007765e-03       7.163291496468e-65       1.080722250709e-55       1.366627086327e-17       1.999999999968e+00 
       6.222945569711e+13       1.951121682374e-25       7.445123628713e-09       8.358176233632e+21       1.416699289572e+04       2.276573487108e-10       8.816042567655e+17       4.298568490805e-09       4.129350447082e+43       5.949821044330e+32       3.214887531389e+33       2.850549213222e+43       6.011334560819e+40       6.985910995246e+43       1.167037894414e-11       6.732504303992e-03       7.739664201893e-65       1.147052022833e-55       1.385826830263e-17       1.999999999968e+00 
       6.179687755423e+13       1.978532990890e-25       7.497874321416e-09       8.242379050355e+21       1.416699289572e+04       2.292509501518e-10       8.754759252885e+17       4.328658470241e-09       4.015724032103e+43       5.826603854103e+32       3.148309157760e+33       2.772111286489e+43       5.845922008859e+40       6.793681240974e+43       1.202280085205e-11       6.791452357889e-03       8.355502515829e-65       1.216707132247e-55       1.405296311401e-17       1.999999999967e+00 
       6.136730640936e+13       2.006329400878e-25       7.550625014119e-09       8.128186162954e+21       1.416699289572e+04       2.308557068029e-10       8.693901939310e+17       4.358959079532e-09       3.905224249834e+43       5.705938417256e+32       3.083109581924e+33       2.695831718687e+43       5.685061077188e+40       6.606741029963e+43       1.238076193223e-11       6.849583692745e-03       9.013111929525e-65       1.289825440868e-55       1.425039319279e-17       1.999999999967e+00 
       6.094072135984e+13       2.034516322631e-25       7.603375706822e-09       8.015575344934e+21       1.416699289572e+04       2.324716967505e-10       8.633467665650e+17       4.389471793088e-09       3.797765065421e+43       5.587771888524e+32       3.019260249815e+33       2.621651118733e+43       5.528626519884e+40       6.424944811032e+43       1.274427958256e-11       6.906909436146e-03       9.714914911226e-65       1.366549774305e-55       1.445059696676e-17       1.999999999967e+00 
       6.051710164830e+13       2.063099242448e-25       7.656126399525e-09       7.904524677738e+21       1.416699289572e+04       2.340989986277e-10       8.573453491212e+17       4.420198095639e-09       3.693262811410e+43       5.472052517032e+32       2.956733198703e+33       2.549511729799e+43       5.376496537393e+40       6.248151038097e+43       1.311337154290e-11       6.963442203669e-03       1.046345624200e-64       1.447028087507e-55       1.465361340354e-17       1.999999999966e+00 
       6.009642666167e+13       2.092083723704e-25       7.708877092227e-09       7.795012546474e+21       1.416699289572e+04       2.357376916181e-10       8.513856495741e+17       4.451139482309e-09       3.591636122609e+43       5.358729623637e+32       2.895501044948e+33       2.479357384335e+43       5.228552681689e+40       6.076222059969e+43       1.348805579542e-11       7.019191789116e-03       1.126140857876e-64       1.531413635950e-55       1.485948201824e-17       1.999999999966e+00 
       5.967867593016e+13       2.121475407939e-25       7.763446774334e-09       7.687017635712e+21       1.416699289572e+04       2.373878554595e-10       8.454673779286e+17       4.482297458684e-09       3.492805872730e+43       5.247753578728e+32       2.835536972012e+33       2.411133460344e+43       5.084679764056e+40       5.909024013174e+43       1.386835057755e-11       7.074168573041e-03       1.211157825346e-64       1.619865151386e-55       1.506824288111e-17       1.999999999965e+00 
       5.926382912628e+13       2.151280015944e-25       7.818016456440e-09       7.580518925331e+21       1.416699289572e+04       2.390495704477e-10       8.395902462052e+17       4.513673540895e-09       3.396695112788e+43       5.139075780495e+32       2.776814718708e+33       2.344786838848e+43       4.944765765399e+40       5.746426717731e+43       1.425427433877e-11       7.128383342637e-03       1.301691131793e-64       1.712547023502e-55       1.527993662535e-17       1.999999999965e+00 
       5.885186606383e+13       2.181503348888e-25       7.872586138546e-09       7.475495686434e+21       1.416699289572e+04       2.407229174408e-10       8.337539684262e+17       4.545269255681e-09       3.303229011184e+43       5.032648633641e+32       2.719308567704e+33       2.280265862534e+43       4.808701749027e+40       5.588303575789e+43       1.464584586311e-11       7.181846949766e-03       1.398049984424e-64       1.809629487033e-55       1.549460445499e-17       1.999999999965e+00 
       5.844276669695e+13       2.212151289437e-25       7.927155820653e-09       7.371927477307e+21       1.416699289572e+04       2.424079778629e-10       8.279582606020e+17       4.577086140470e-09       3.212334795446e+43       4.928425528539e+32       2.662993334258e+33       2.217520295530e+43       4.676381775838e+40       5.434531473067e+43       1.504308419377e-11       7.234569928081e-03       1.500558849121e-64       1.911288815608e-55       1.571228815298e-17       1.999999999964e+00 
       5.803651111912e+13       2.243229802902e-25       7.983544492163e-09       7.269794139443e+21       1.416699289572e+04       2.441048337079e-10       8.222028407170e+17       4.609125743453e-09       3.123941695563e+43       4.826360820819e+32       2.607844355188e+33       2.156501284295e+43       4.547702821830e+40       5.284990682989e+43       1.544600872795e-11       7.286563716510e-03       1.609558134773e-64       2.017707521288e-55       1.593303008923e-17       1.999999999964e+00 
       5.763307956218e+13       2.274744938402e-25       8.039933163673e-09       7.169075793620e+21       1.416699289572e+04       2.458135675439e-10       8.164874287160e+17       4.641389623656e-09       3.037980888889e+43       4.726409811379e+32       2.553837478073e+33       2.097161319578e+43       4.422564697890e+40       5.139564773467e+43       1.585463907924e-11       7.337836948758e-03       1.725404906425e-64       2.129074560642e-55       1.615687322895e-17       1.999999999963e+00 
       5.723245239541e+13       2.306702830042e-25       8.094502845779e-09       7.069752836028e+21       1.416699289572e+04       2.475342625167e-10       8.108117464905e+17       4.673879351022e-09       2.954385446553e+43       4.628528726808e+32       2.500949050673e+33       2.039454199432e+43       4.300869971789e+40       4.998140516253e+43       1.626899509292e-11       7.388398963991e-03       1.848473628364e-64       2.245585546354e-55       1.638386114094e-17       1.999999999963e+00 
       5.683461012454e+13       2.339109698101e-25       8.152710506693e-09       6.971805934457e+21       1.416699289572e+04       2.492670023543e-10       8.051755178655e+17       4.706596506478e-09       2.873090281355e+43       4.532674700215e+32       2.449155910571e+33       1.983334993235e+43       4.182523892314e+40       4.860607798772e+43       1.668909692140e-11       7.438260943566e-03       1.979156938334e-64       2.367442965898e-55       1.661403800611e-17       1.999999999962e+00 
       5.643953339081e+13       2.371971850249e-25       8.209099178202e-09       6.875216024529e+21       1.416699289572e+04       2.510118713708e-10       7.995784685854e+17       4.739542682023e-09       2.794032097079e+43       4.438805752458e+32       2.398435375032e+33       1.928760006716e+43       4.067434315506e+40       4.726859538395e+43       1.711496502343e-11       7.487431273810e-03       2.117866454170e-64       2.494856407769e-55       1.684744862605e-17       1.999999999962e+00 
       5.604720297002e+13       2.405295682773e-25       8.267306839116e-09       6.779964305996e+21       1.416699289572e+04       2.527689544704e-10       7.940203263012e+17       4.772719480797e-09       2.717149339223e+43       4.346880773755e+32       2.348765231064e+33       1.875686747924e+43       3.955511632905e+40       4.596791599058e+43       1.754662012310e-11       7.535921894469e-03       2.265033614145e-64       2.628042794213e-55       1.708413843179e-17       1.999999999962e+00 
       5.565759977162e+13       2.439087681820e-25       8.323695510626e-09       6.686032239071e+21       1.416699289572e+04       2.545383371517e-10       7.885008205573e+17       4.806128517162e-09       2.642382147061e+43       4.256859505685e+32       2.300123725695e+33       1.824073894154e+43       3.846668701791e+40       4.470302710189e+43       1.798408325255e-11       7.583739790232e-03       2.421110552387e-64       2.767226621568e-55       1.732415349262e-17       1.999999999961e+00 
       5.527070483775e+13       2.473354424661e-25       8.381903171539e-09       6.593401540825e+21       1.416699289572e+04       2.563201055117e-10       7.830196827779e+17       4.839771416782e-09       2.569672307045e+43       4.168702523555e+32       2.252489556441e+33       1.773881259766e+43       3.740820777330e+40       4.347294387855e+43       1.842737563671e-11       7.630894544946e-03       2.586571010743e-64       2.912640207577e-55       1.756754052503e-17       1.999999999961e+00 
       5.488649934235e+13       2.508102580973e-25       8.441929821856e-09       6.502054181629e+21       1.416699289572e+04       2.581143462503e-10       7.775766462541e+17       4.873649816699e-09       2.498963207475e+43       4.082371219130e+32       2.205841861982e+33       1.725069764900e+43       3.637885446591e+40       4.227670858084e+43       1.887651883211e-11       7.677396174374e-03       2.761911288542e-64       3.064523946321e-55       1.781434690186e-17       1.999999999960e+00 
       5.450496459022e+13       2.543338914133e-25       8.500137482770e-09       6.411972381641e+21       1.416699289572e+04       2.599211466741e-10       7.721714461312e+17       4.907765365415e-09       2.430199794423e+43       3.997827783733e+32       2.160160213022e+33       1.677601405049e+43       3.537782564382e+40       4.111338982292e+43       1.933153470553e-11       7.723253011795e-03       2.947651231794e-64       3.223126572291e-55       1.806462066148e-17       1.999999999960e+00 
       5.412608201611e+13       2.579070282537e-25       8.560164133087e-09       6.323138607347e+21       1.416699289572e+04       2.617405947008e-10       7.668038193954e+17       4.942119722972e-09       2.363328528866e+43       3.915035191677e+32       2.115424603344e+33       1.631439221465e+43       3.440434190850e+40       3.998208184773e+43       1.979244537728e-11       7.768475867151e-03       3.144335263412e-64       3.388705431749e-55       1.831841051715e-17       1.999999999960e+00 
       5.374983318382e+13       2.615303640936e-25       8.620190783404e-09       6.235535568152e+21       1.416699289572e+04       2.635727788637e-10       7.614735048614e+17       4.976714561033e-09       2.298297345004e+43       3.833957184059e+32       2.071615441048e+33       1.586547272388e+43       3.345764530793e+40       3.888190382168e+43       2.025927331637e-11       7.813071237568e-03       3.352533456070e-64       3.561526763146e-55       1.857576586650e-17       1.999999999959e+00 
