#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       2.277628760670e+02       6.967465201524e-04      -2.555210312693e+00       4.363522301502e-03       2.117732472738e-03       4.923450903671e-03       1.393389408059e-05       9.847558049045e-04      -1.917083224687e+00       4.383665353444e-03       5.453348088197e-01       5.715318519311e-01      -2.398901376939e+00       2.411848201395e-03       1.172346654708e-01      -2.045246560956e+00       6.308466985889e-03      -2.392714420044e+00       2.428252874972e-03       1.167356589809e-01      -1.480633982048e-01       7.493705124084e-11 
       2.279078342978e+02       6.973207034666e-04      -2.556384583735e+00       4.364038537425e-03       2.125413591000e-03       4.938321131792e-03       1.402456262963e-05       9.877304903295e-04      -1.917966855750e+00       4.384290480727e-03       5.452819050324e-01       5.714491394784e-01      -2.399698123317e+00       2.409159428013e-03       1.172846856993e-01      -2.046409404443e+00       6.311804576734e-03      -2.393500765595e+00       2.425613596422e-03       1.167849923011e-01      -1.486423686503e-01       7.515937872268e-11 
       2.280533729579e+02       6.978973533199e-04      -2.557563580687e+00       4.364554051442e-03       2.133191719505e-03       4.953364873683e-03       1.411664003072e-05       9.907398906082e-04      -1.918854058921e+00       4.384916315505e-03       5.452287721773e-01       5.713661148632e-01      -2.400497460582e+00       2.406455133486e-03       1.173347436163e-01      -2.047577333667e+00       6.315154724484e-03      -2.394289655787e+00       2.422959109040e-03       1.168343617070e-01      -1.492240117526e-01       7.538309272192e-11 
       2.281994997482e+02       6.984765022456e-04      -2.558747365564e+00       4.365068835431e-03       2.141068457149e-03       4.968584872714e-03       1.421015526154e-05       9.937845547128e-04      -1.919744881204e+00       4.385542874347e-03       5.451754072281e-01       5.712827739510e-01      -2.401299422750e+00       2.403735122019e-03       1.173848397158e-01      -2.048750415406e+00       6.318517596662e-03      -2.395081122335e+00       2.420289219437e-03       1.168837675949e-01      -1.498083617036e-01       7.560821175548e-11 
       2.283462224968e+02       6.990581833261e-04      -2.559936001397e+00       4.365582880797e-03       2.149045436028e-03       4.983983921160e-03       1.430513802043e-05       9.968650414058e-04      -1.920639370382e+00       4.386170174317e-03       5.451218071081e-01       5.711991125406e-01      -2.402104044355e+00       2.400999194316e-03       1.174349744885e-01      -2.049928717568e+00       6.321893363507e-03      -2.395875197402e+00       2.417603730756e-03       1.169332103547e-01      -1.503954532762e-01       7.583475468409e-11 
       2.284935491657e+02       6.996424302172e-04      -2.561129552290e+00       4.366096178497e-03       2.157124322527e-03       4.999564861836e-03       1.440161875132e-05       9.999819195666e-04      -1.921537575051e+00       4.386798232915e-03       5.450679686876e-01       5.711151263605e-01      -2.402911360472e+00       2.398247147441e-03       1.174851484224e-01      -2.051112309241e+00       6.325282198110e-03      -2.396671914305e+00       2.414902443215e-03       1.169826904039e-01      -1.509853218503e-01       7.606274072529e-11 
       2.286414878526e+02       7.002292771618e-04      -2.562328083441e+00       4.366608719057e-03       2.165306818266e-03       5.015330589460e-03       1.449962866751e-05       1.003135768465e-03      -1.922439544637e+00       4.387427068046e-03       5.450138887834e-01       5.710308110675e-01      -2.403721406737e+00       2.395478774738e-03       1.175353620027e-01      -2.052301260723e+00       6.328684276476e-03      -2.397471307560e+00       2.412185154056e-03       1.170322081889e-01      -1.515780034263e-01       7.629218946210e-11 
       2.287900467950e+02       7.008187590022e-04      -2.563531661162e+00       4.367120492569e-03       2.173594661094e-03       5.031284052037e-03       1.459919977645e-05       1.006327178038e-03      -1.923345329421e+00       4.388056697988e-03       5.449595641568e-01       5.709461622450e-01      -2.404534219351e+00       2.392693865740e-03       1.175856157112e-01      -2.053495643546e+00       6.332099777587e-03      -2.398273412931e+00       2.409451657495e-03       1.170817641864e-01      -1.521735346388e-01       7.652312085175e-11 
       2.289392343726e+02       7.014109111941e-04      -2.564740352911e+00       4.367631488695e-03       2.181989626116e-03       5.047428252299e-03       1.470036490537e-05       1.009556749178e-03      -1.924254980551e+00       4.388687141377e-03       5.449049915131e-01       5.708611754015e-01      -2.405349835095e+00       2.389892206084e-03       1.176359100264e-01      -2.054695530504e+00       6.335528883467e-03      -2.399078267476e+00       2.406701744668e-03       1.171313589054e-01      -1.527719527708e-01       7.675555523480e-11 
       2.290890591110e+02       7.020057698207e-04      -2.565954227313e+00       4.368141696659e-03       2.190493526768e-03       5.063766249186e-03       1.480315772798e-05       1.012825094029e-03      -1.925168550066e+00       4.389318417192e-03       5.448501674994e-01       5.707758459688e-01      -2.406168291341e+00       2.387073577415e-03       1.176862454229e-01      -2.055900995685e+00       6.338971779253e-03      -2.399885909605e+00       2.403935203576e-03       1.171809928887e-01      -1.533732957690e-01       7.698951334459e-11 
       2.292395296846e+02       7.026033716075e-04      -2.567173354187e+00       4.368651105243e-03       2.199108215922e-03       5.080301159371e-03       1.490761279212e-05       1.016132836295e-03      -1.926086090913e+00       4.389950544754e-03       5.447950887037e-01       5.706901693001e-01      -2.406989626070e+00       2.384237757297e-03       1.177366223712e-01      -2.057112114501e+00       6.342428653265e-03      -2.400696378668e+00       2.401151818560e-03       1.172306666918e-01      -1.539776022588e-01       7.722501631694e-11 
       2.293906549204e+02       7.032037539366e-04      -2.568397804578e+00       4.369159702775e-03       2.207835587041e-03       5.097036158829e-03       1.501376554852e-05       1.019480611550e-03      -1.927007656974e+00       4.390583543720e-03       5.447397516523e-01       5.706041406684e-01      -2.407813877875e+00       2.381384519111e-03       1.177870413376e-01      -2.058328963714e+00       6.345899697076e-03      -2.401509711618e+00       2.398351366859e-03       1.172803807188e-01      -1.545849115601e-01       7.746208570011e-11 
       2.295424438014e+02       7.038069548626e-04      -2.569627650776e+00       4.369667477116e-03       2.216677575373e-03       5.113974484456e-03       1.512165238060e-05       1.022869067564e-03      -1.927933303080e+00       4.391217434085e-03       5.446841528091e-01       5.705177552651e-01      -2.408641085985e+00       2.378513631955e-03       1.178375027834e-01      -2.059551621472e+00       6.349385105587e-03      -2.402325944862e+00       2.395533620362e-03       1.173301353121e-01      -1.551952637033e-01       7.770074346509e-11 
       2.296949054703e+02       7.044130131282e-04      -2.570862966352e+00       4.370174415650e-03       2.225636159189e-03       5.131119435741e-03       1.523131063548e-05       1.026298864638e-03      -1.928863085037e+00       4.391852236182e-03       5.446282885748e-01       5.704310081974e-01      -2.409471290268e+00       2.375624860545e-03       1.178880071651e-01      -2.060780167341e+00       6.352885077105e-03      -2.403145116114e+00       2.392698347359e-03       1.173799308418e-01      -1.558086994461e-01       7.794101201626e-11 
       2.298480492327e+02       7.050219681805e-04      -2.572103826185e+00       4.370680505266e-03       2.234713361068e-03       5.148474376488e-03       1.534277865617e-05       1.029770675950e-03      -1.929797059647e+00       4.392487970690e-03       5.445721552851e-01       5.703438944874e-01      -2.410304531254e+00       2.372717965103e-03       1.179385549334e-01      -2.062014682336e+00       6.356399813420e-03      -2.403967264461e+00       2.389845312480e-03       1.174297677082e-01      -1.564252602905e-01       7.818291420228e-11 
       2.300018845619e+02       7.056338601877e-04      -2.573350306493e+00       4.371185732346e-03       2.243911249224e-03       5.166042736589e-03       1.545609581497e-05       1.033285187908e-03      -1.930735284732e+00       4.393124658643e-03       5.445157492094e-01       5.702564090689e-01      -2.411140850144e+00       2.369792701252e-03       1.179891465336e-01      -2.063255248958e+00       6.359929519884e-03      -2.404792430421e+00       2.386974276632e-03       1.174796463434e-01      -1.570449885004e-01       7.842647332738e-11 
       2.301564211020e+02       7.062487300561e-04      -2.574602484864e+00       4.371690082744e-03       2.253231938892e-03       5.183828013860e-03       1.557130254821e-05       1.036843100517e-03      -1.931677819161e+00       4.393762321437e-03       5.444590665489e-01       5.701685467862e-01      -2.411980288827e+00       2.366848819904e-03       1.180397824043e-01      -2.064501951228e+00       6.363474405497e-03      -2.405620656006e+00       2.384084996925e-03       1.175295672135e-01      -1.576679271198e-01       7.867171316295e-11 
       2.303116686723e+02       7.068666194488e-04      -2.575860440290e+00       4.372193541773e-03       2.262677593754e-03       5.201833775945e-03       1.568844039249e-05       1.040445127766e-03      -1.932624722870e+00       4.394400980841e-03       5.444021034350e-01       5.700803023917e-01      -2.412822889895e+00       2.363886067137e-03       1.180904629779e-01      -2.065754874726e+00       6.367034682995e-03      -2.406451984783e+00       2.381177226600e-03       1.175795308201e-01      -1.582941199916e-01       7.891865795971e-11 
       2.304676372717e+02       7.074875708035e-04      -2.577124253199e+00       4.372696094185e-03       2.272250427434e-03       5.220063662275e-03       1.580755202221e-05       1.044091998012e-03      -1.933576056892e+00       4.395040659009e-03       5.443448559276e-01       5.699916705432e-01      -2.413668696661e+00       2.360904184080e-03       1.181411886795e-01      -2.067014106628e+00       6.370610568938e-03      -2.407286461590e+00       2.378250714602e-03       1.176295376854e-01      -1.589236117772e-01       7.916733246017e-11 
       2.306243370831e+02       7.081116273521e-04      -2.578394005494e+00       4.373197724150e-03       2.281952705033e-03       5.238521386094e-03       1.592868128866e-05       1.047784454392e-03      -1.934531883382e+00       4.395681378484e-03       5.442873200117e-01       5.699026458024e-01      -2.414517753173e+00       2.357902906785e-03       1.181919599268e-01      -2.068279735748e+00       6.374202283801e-03      -2.408124128975e+00       2.375305201925e-03       1.176795881768e-01      -1.595564479766e-01       7.941776191145e-11 
       2.307817784774e+02       7.087388331398e-04      -2.579669780583e+00       4.373698415241e-03       2.291786744730e-03       5.257210736551e-03       1.605187326069e-05       1.051523255240e-03      -1.935492265646e+00       4.396323162213e-03       5.442294915968e-01       5.698132226321e-01      -2.415370104231e+00       2.354881966100e-03       1.182427771296e-01      -2.069551852572e+00       6.377810052070e-03      -2.408965028574e+00       2.372340422848e-03       1.177296825728e-01      -1.601926749485e-01       7.966997207855e-11 
       2.309399720187e+02       7.093692330460e-04      -2.580951663418e+00       4.374198150409e-03       2.301754919436e-03       5.276135580862e-03       1.617717426699e-05       1.055309174521e-03      -1.936457268164e+00       4.396966033552e-03       5.441713665155e-01       5.697233953943e-01      -2.416225795404e+00       2.351841087539e-03       1.182936406891e-01      -2.070830549307e+00       6.381434102339e-03      -2.409809203523e+00       2.369356107182e-03       1.177798211798e-01      -1.608323399324e-01       7.992398925808e-11 
       2.310989284689e+02       7.100028728044e-04      -2.582239740532e+00       4.374696911961e-03       2.311859658513e-03       5.295299866546e-03       1.630463194011e-05       1.059143002276e-03      -1.937426956625e+00       4.397610016284e-03       5.441129405212e-01       5.696331583477e-01      -2.417084873049e+00       2.348779991141e-03       1.183445509979e-01      -2.072115919917e+00       6.385074667411e-03      -2.410656698556e+00       2.366351980212e-03       1.178300043357e-01      -1.614754910696e-01       8.017984029238e-11 
       2.312586587924e+02       7.106397990251e-04      -2.583534100082e+00       4.375194681538e-03       2.322103449554e-03       5.314707623726e-03       1.643429526225e-05       1.063025545087e-03      -1.938401397954e+00       4.398255134632e-03       5.440542092866e-01       5.695425056446e-01      -2.417947384328e+00       2.345698391333e-03       1.183955084387e-01      -2.073408060174e+00       6.388731984399e-03      -2.411507560078e+00       2.363327762607e-03       1.178802324122e-01      -1.621221774263e-01       8.043755258404e-11 
       2.314191741613e+02       7.112800592162e-04      -2.584834831883e+00       4.375691440092e-03       2.332488840235e-03       5.334362967521e-03       1.656621461290e-05       1.066957626552e-03      -1.939380660343e+00       4.398901413274e-03       5.439951684014e-01       5.694514313287e-01      -2.418813377228e+00       2.342595996784e-03       1.184465133845e-01      -2.074707067698e+00       6.392406294833e-03      -2.412361836242e+00       2.360283170325e-03       1.179305058170e-01      -1.627724490165e-01       8.069715411104e-11 
