#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       2.291888935985e+02       7.010802856349e-04      -2.567214731590e+00       4.369362869227e-03       2.173536240950e-03       5.030950401090e-03       1.458996134424e-05       1.006260361668e-03      -1.926112035557e+00       4.390402133826e-03       5.446346414542e-01       5.706565516010e-01      -2.407044423014e+00       2.384436355555e-03       1.177325991886e-01      -2.057119084410e+00       6.343504741258e-03      -2.402450862982e+00       2.396697096830e-03       1.173663850187e-01 
       2.293380018995e+02       7.016708031256e-04      -2.568424334445e+00       4.369864947455e-03       2.181931501629e-03       5.047101941395e-03       1.469111918184e-05       1.009491400402e-03      -1.927022383757e+00       4.391024159834e-03       5.445798918907e-01       5.705713328013e-01      -2.407859070521e+00       2.381618487185e-03       1.177823675961e-01      -2.058320865483e+00       6.346931098902e-03      -2.403257572597e+00       2.393916999276e-03       1.174156501569e-01 
       2.294877470846e+02       7.022640188060e-04      -2.569639123321e+00       4.370366200437e-03       2.190435460012e-03       5.063447003735e-03       1.479390215278e-05       1.012761157905e-03      -1.927936652992e+00       4.391646985598e-03       5.445248903179e-01       5.704857701833e-01      -2.408676552604e+00       2.378783591650e-03       1.178321743144e-01      -2.059528233292e+00       6.350371236264e-03      -2.404067078825e+00       2.391120124427e-03       1.174649523943e-01 
       2.296381378055e+02       7.028599692142e-04      -2.570859167929e+00       4.370866616418e-03       2.199049962173e-03       5.079988691938e-03       1.489834469434e-05       1.016070255310e-03      -1.928854896133e+00       4.392270629822e-03       5.444696333295e-01       5.703998590947e-01      -2.409496907057e+00       2.375931446086e-03       1.178820197712e-01      -2.060741263210e+00       6.353825341084e-03      -2.404879420044e+00       2.388306253937e-03       1.175142922016e-01 
       2.297891828656e+02       7.034586915410e-04      -2.572084539199e+00       4.371366183169e-03       2.207776894626e-03       5.096730168967e-03       1.500448214364e-05       1.019419325588e-03      -1.929777166975e+00       4.392895111561e-03       5.444141174358e-01       5.703135948028e-01      -2.410320172292e+00       2.373061823448e-03       1.179319043890e-01      -2.061960031958e+00       6.357293604345e-03      -2.405694632175e+00       2.385475162295e-03       1.175636698938e-01 
       2.299408912238e+02       7.040602236458e-04      -2.573315309310e+00       4.371864887981e-03       2.216618185517e-03       5.113674658538e-03       1.511235076728e-05       1.022809013870e-03      -1.930703520267e+00       4.393520450209e-03       5.443583390866e-01       5.702269724934e-01      -2.411146387345e+00       2.370174492407e-03       1.179818285849e-01      -2.063184617644e+00       6.360776220341e-03      -2.406512751926e+00       2.382626619955e-03       1.176130857892e-01 
       2.300932719981e+02       7.046646040715e-04      -2.574551551711e+00       4.372362717647e-03       2.225575805856e-03       5.130825446777e-03       1.522198779222e-05       1.026239977786e-03      -1.931634011726e+00       4.394146665503e-03       5.443022946736e-01       5.701399872683e-01      -2.411975591893e+00       2.367269217248e-03       1.180317927700e-01      -2.064415099787e+00       6.364273386760e-03      -2.407333817331e+00       2.379760393756e-03       1.176625402339e-01 
       2.302463344692e+02       7.052718720614e-04      -2.575793341161e+00       4.372859658458e-03       2.234651770797e-03       5.148185883941e-03       1.533343143778e-05       1.029712887802e-03      -1.932568698065e+00       4.394773777524e-03       5.442459805284e-01       5.700526341437e-01      -2.412807826267e+00       2.364345757764e-03       1.180817973493e-01      -2.065651559355e+00       6.367785304756e-03      -2.408157867803e+00       2.376876246849e-03       1.177120336037e-01 
       2.304000880843e+02       7.058820675749e-04      -2.577040753750e+00       4.373355696180e-03       2.243848140952e-03       5.165759386173e-03       1.544672094888e-05       1.033228427573e-03      -1.933507637013e+00       4.395401806706e-03       5.441893929220e-01       5.699649080479e-01      -2.413643131466e+00       2.361403869145e-03       1.181318427211e-01      -2.066894078799e+00       6.371312179035e-03      -2.408984944196e+00       2.373973938632e-03       1.177615663061e-01 
       2.305545424611e+02       7.064952313055e-04      -2.578293866940e+00       4.373850816041e-03       2.253167023778e-03       5.183549437338e-03       1.556189663065e-05       1.036787294316e-03      -1.934450887344e+00       4.396030773840e-03       5.441325280629e-01       5.698768038194e-01      -2.414481549173e+00       2.358443301870e-03       1.181819292767e-01      -2.068142742090e+00       6.374854217935e-03      -2.409815088862e+00       2.371053224676e-03       1.178111387819e-01 
       2.307097073921e+02       7.071114046986e-04      -2.579552759589e+00       4.374345002717e-03       2.262610574997e-03       5.201559590916e-03       1.567899988444e-05       1.040390199183e-03      -1.935398508897e+00       4.396660700083e-03       5.440753820956e-01       5.697883162045e-01      -2.415323121771e+00       2.355463801583e-03       1.182320573999e-01      -2.069397634755e+00       6.378411633515e-03      -2.410648345716e+00       2.368113856652e-03       1.178607515073e-01 
       2.308655928484e+02       7.077306299696e-04      -2.580817511990e+00       4.374838240311e-03       2.272181000074e-03       5.219793471951e-03       1.579807324517e-05       1.044037867653e-03      -1.936350562604e+00       4.397291606969e-03       5.440179510893e-01       5.696994398552e-01      -2.416167892359e+00       2.352465108978e-03       1.182822274667e-01      -2.070658843913e+00       6.381984641642e-03      -2.411484758878e+00       2.365155580849e-03       1.179104049258e-01 
       2.310222089844e+02       7.083529501228e-04      -2.582088205906e+00       4.375330512333e-03       2.281880555753e-03       5.238254779067e-03       1.591916042024e-05       1.047731039938e-03      -1.937307110517e+00       4.397923516412e-03       5.439602310138e-01       5.696101693272e-01      -2.417015904765e+00       2.349446959671e-03       1.183324398445e-01      -2.071926458317e+00       6.385573462084e-03      -2.412324369629e+00       2.362178135064e-03       1.179600992986e-01 
       2.311795661422e+02       7.089784089712e-04      -2.583364924600e+00       4.375821801685e-03       2.291711551641e-03       5.256947286547e-03       1.604230632993e-05       1.051470471397e-03      -1.938268215836e+00       4.398556450717e-03       5.439022177629e-01       5.695204990774e-01      -2.417867203567e+00       2.346409084074e-03       1.183826948922e-01      -2.073200568395e+00       6.389178318605e-03      -2.413167219894e+00       2.359181251893e-03       1.180098348731e-01 
       2.313376748561e+02       7.096070511564e-04      -2.584647752877e+00       4.376312090632e-03       2.301676351861e-03       5.275874846488e-03       1.616755714956e-05       1.055256932968e-03      -1.939233942931e+00       4.399190432591e-03       5.438439071596e-01       5.694304234620e-01      -2.418721834104e+00       2.343351207262e-03       1.184329929590e-01      -2.074481266286e+00       6.392799439055e-03      -2.414013353134e+00       2.356164659459e-03       1.180596119259e-01 
       2.314965458575e+02       7.102389221693e-04      -2.585936777118e+00       4.376801360785e-03       2.311777376756e-03       5.295041391020e-03       1.629496035316e-05       1.059091211614e-03      -1.940204357378e+00       4.399825485157e-03       5.437852949532e-01       5.693399367333e-01      -2.419579842500e+00       2.340273048835e-03       1.184833343845e-01      -2.075768645890e+00       6.396437055481e-03      -2.414862814419e+00       2.353128081329e-03       1.181094307647e-01 
       2.316561900797e+02       7.108740683711e-04      -2.587232085321e+00       4.377289593079e-03       2.322017104659e-03       5.314450934602e-03       1.642456475907e-05       1.062974110781e-03      -1.941179525987e+00       4.400461631968e-03       5.437263768187e-01       5.692490330379e-01      -2.420441275680e+00       2.337174322783e-03       1.185337194977e-01      -2.077062802905e+00       6.400091404217e-03      -2.415715650497e+00       2.350071236417e-03       1.181592917304e-01 
       2.318166186628e+02       7.115125370159e-04      -2.588533767142e+00       4.377776767744e-03       2.332398073737e-03       5.334107576400e-03       1.655642057738e-05       1.066906450876e-03      -1.942159516830e+00       4.401098897019e-03       5.436671483543e-01       5.691577064132e-01      -2.421306181385e+00       2.334054737335e-03       1.185841486168e-01      -2.078363834880e+00       6.403762726004e-03      -2.416571909873e+00       2.346993838890e-03       1.182091951993e-01 
       2.319778429592e+02       7.121543762737e-04      -2.589841913937e+00       4.378262864288e-03       2.342922883904e-03       5.354015502754e-03       1.669057945941e-05       1.070889069759e-03      -1.943144399278e+00       4.401737304763e-03       5.436076050796e-01       5.690659507851e-01      -2.422174608201e+00       2.330913994812e-03       1.186346220482e-01      -2.079671841259e+00       6.407451266092e-03      -2.417431642868e+00       2.343895598058e-03       1.182591415847e-01 
       2.321398745392e+02       7.127996352535e-04      -2.591156618803e+00       4.378747861466e-03       2.353594198800e-03       5.374178989726e-03       1.682709454919e-05       1.074922823255e-03      -1.944134244031e+00       4.402376880130e-03       5.435477424182e-01       5.689737599652e-01      -2.423046605569e+00       2.327751791469e-03       1.186851400862e-01      -2.080986923430e+00       6.411157274358e-03      -2.418294899531e+00       2.340776216158e-03       1.183091312329e-01 
       2.323027251962e+02       7.134483640282e-04      -2.592477976625e+00       4.379231737253e-03       2.364414747854e-03       5.394602405728e-03       1.696602053712e-05       1.079008585682e-03      -1.945129123153e+00       4.403017648530e-03       5.434875556777e-01       5.688811276478e-01      -2.423922223814e+00       2.324567817335e-03       1.187357030123e-01      -2.082309184776e+00       6.414881005423e-03      -2.419161727110e+00       2.337635385746e-03       1.183591642975e-01 
       2.324664069526e+02       7.141006136594e-04      -2.593806084120e+00       4.379714468818e-03       2.375387328418e-03       5.415290214250e-03       1.710741371581e-05       1.083147250392e-03      -1.946129110106e+00       4.403659635873e-03       5.434270400753e-01       5.687880474071e-01      -2.424801514158e+00       2.321361756048e-03       1.187863110944e-01      -2.083638730727e+00       6.418622718772e-03      -2.420032174013e+00       2.334472793370e-03       1.184092409321e-01 
       2.326309320657e+02       7.147564362236e-04      -2.595141039881e+00       4.380196032494e-03       2.386514807987e-03       5.436246976679e-03       1.725133203846e-05       1.087339730343e-03      -1.947134279786e+00       4.404302868582e-03       5.433661907403e-01       5.686945126945e-01      -2.425684528747e+00       2.318133284685e-03       1.188369645863e-01      -2.084975668812e+00       6.422382678877e-03      -2.420906290470e+00       2.331288120015e-03       1.184593613206e-01 
       2.327963130341e+02       7.154158848388e-04      -2.596482944433e+00       4.380676403745e-03       2.397800126502e-03       5.457477355209e-03       1.739783517945e-05       1.091586958676e-03      -1.948144708561e+00       4.404947373619e-03       5.433050027114e-01       5.686005168348e-01      -2.426571320673e+00       2.314882073582e-03       1.188876637267e-01      -2.086320108716e+00       6.426161155328e-03      -2.421784128614e+00       2.328081040986e-03       1.185095256798e-01 
       2.329625626035e+02       7.160790136919e-04      -2.597831900276e+00       4.381155557140e-03       2.409246298742e-03       5.478986115860e-03       1.754698459784e-05       1.095889889322e-03      -1.949160474311e+00       4.405593178496e-03       5.432434709351e-01       5.685060530233e-01      -2.427461943995e+00       2.311607786155e-03       1.189384087385e-01      -2.087672162338e+00       6.429958422966e-03      -2.422665742575e+00       2.324851225780e-03       1.185597342618e-01 
       2.331296937739e+02       7.167458780676e-04      -2.599188011942e+00       4.381633466312e-03       2.420856416821e-03       5.500778131616e-03       1.769884360339e-05       1.100249497633e-03      -1.950181656467e+00       4.406240311299e-03       5.431815902625e-01       5.684111143218e-01      -2.428356453766e+00       2.308310078711e-03       1.189891998283e-01      -2.089031943848e+00       6.433774762019e-03      -2.423551188570e+00       2.321598337961e-03       1.186099873565e-01 
       2.332977198058e+02       7.174165343787e-04      -2.600551386049e+00       4.382110103933e-03       2.432633652774e-03       5.522858385666e-03       1.785347742572e-05       1.104666781026e-03      -1.951208336051e+00       4.406888800711e-03       5.431193554452e-01       5.683156936558e-01      -2.429254906059e+00       2.304988600250e-03       1.190400371850e-01      -2.090399569753e+00       6.437610458250e-03      -2.424440524687e+00       2.318322034725e-03       1.186602852793e-01 
