# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       5.457396354425e+11       2.536912883043e-21       8.489751053276e-07       6.428213991989e+17       1.418607626175e+04       2.599422021129e-08       7.741904087461e+15       4.901562490189e-07       2.442528940651e+35       4.023880723271e+26       2.152098004806e+27       5.620374632176e+34       3.511370374088e-08       1.127627083267e+35       4.132193512680e+35       1.801898612277e-13       1.999999995673e+00 
       5.419460133491e+11       2.572553972100e-21       8.549177437089e-07       6.339155200712e+17       1.418607626174e+04       2.617617975276e-08       7.688087475131e+15       4.935873427557e-07       2.375318416727e+35       3.940548590616e+26       2.107529358577e+27       5.465720037346e+34       3.511370374088e-08       1.096598420394e+35       4.018488865871e+35       1.827213485826e-13       1.999999995642e+00 
       5.381787620149e+11       2.608695782817e-21       8.609022188466e-07       6.251330261998e+17       1.418607626174e+04       2.635941301102e-08       7.634644960404e+15       4.970424541485e-07       2.309957309795e+35       3.858942215958e+26       2.063883702018e+27       5.315321038499e+34       3.511370374088e-08       1.066423566315e+35       3.907913004458e+35       1.852884008032e-13       1.999999995612e+00 
       5.344376981280e+11       2.645345349831e-21       8.669285307406e-07       6.164722081610e+17       1.418607626173e+04       2.654392890209e-08       7.581573942801e+15       5.005217513210e-07       2.246394729861e+35       3.779025859892e+26       2.021141920571e+27       5.169060535348e+34       3.511370374088e-08       1.037079026963e+35       3.800379834349e+35       1.878915175404e-13       1.999999995581e+00 
       5.307226396504e+11       2.682509806612e-21       8.729984983802e-07       6.079313802139e+17       1.418607626172e+04       2.672973640439e-08       7.528871839918e+15       5.040254035736e-07       2.184581187257e+35       3.700764523157e+26       1.979285295531e+27       5.026824649831e+34       3.511370374088e-08       1.008541954754e+35       3.695805630488e+35       1.905312054644e-13       1.999999995550e+00 
       5.270334058096e+11       2.720196386845e-21       8.791084837867e-07       5.995088799726e+17       1.418607626172e+04       2.691684455921e-08       7.476536087303e+15       5.075535813919e-07       2.124468554115e+35       3.624123931307e+26       1.938295495845e+27       4.888502637443e+34       3.511370374088e-08       9.807901307938e+34       3.594108971660e+35       1.932079783640e-13       1.999999995519e+00 
       5.233698170900e+11       2.758412425843e-21       8.852621249389e-07       5.912030680824e+17       1.418607626171e+04       2.710526247112e-08       7.424564138330e+15       5.111064564548e-07       2.066010026887e+35       3.549070519695e+26       1.898154570084e+27       4.753986801009e+34       3.511370374088e-08       9.538019475823e+34       3.495210677101e+35       1.959223572459e-13       1.999999995488e+00 
       5.197316952233e+11       2.797165361972e-21       8.914594218368e-07       5.830123279010e+17       1.418607626171e+04       2.729499930841e-08       7.372953464078e+15       5.146842016430e-07       2.009160089911e+35       3.475571418780e+26       1.858844938583e+27       4.623172406836e+34       3.511370374088e-08       9.275563921870e+34       3.399033744846e+35       1.986748704367e-13       1.999999995456e+00 
       5.161188631810e+11       2.836462738100e-21       8.976985554909e-07       5.749350651834e+17       1.418607626170e+04       2.748606430356e-08       7.321701553202e+15       5.182869910475e-07       1.953874479967e+35       3.403594439729e+26       1.820349385743e+27       4.495957603162e+34       3.511370374088e-08       9.020330298841e+34       3.305503291774e+35       2.014660536850e-13       1.999999995424e+00 
       5.125311451648e+11       2.876312203064e-21       9.039831638802e-07       5.669697077720e+17       1.418607626169e+04       2.767846675367e-08       7.270805911815e+15       5.219149999777e-07       1.900110151818e+35       3.333108060321e+26       1.782651052486e+27       4.372243340859e+34       3.511370374088e-08       8.772119882473e+34       3.214546495310e+35       2.042964502668e-13       1.999999995392e+00 
       5.089683665986e+11       2.916721513161e-21       9.103114280151e-07       5.591147052903e+17       1.418607626169e+04       2.787221602094e-08       7.220264063368e+15       5.255684049703e-07       1.847825244691e+35       3.264081411139e+26       1.745733428879e+27       4.251933296310e+34       3.511370374088e-08       8.530739416756e+34       3.126092536719e+35       2.071666110899e-13       1.999999995360e+00 
       5.054303541197e+11       2.957698533654e-21       9.166833478957e-07       5.513685288415e+17       1.418607626168e+04       2.806732153307e-08       7.170073548524e+15       5.292473837978e-07       1.796979049689e+35       3.196484262054e+26       1.709580346896e+27       4.134933796416e+34       3.511370374088e-08       8.296000963461e+34       3.040072545969e+35       2.100770948023e-13       1.999999995328e+00 
       5.019169355707e+11       2.999251240307e-21       9.231007425115e-07       5.437296707105e+17       1.418607626167e+04       2.826379278379e-08       7.120231925045e+15       5.329521154770e-07       1.747531978090e+35       3.130287008986e+26       1.674175973345e+27       4.021153745657e+34       3.511370374088e-08       8.067721755814e+34       2.956419548109e+35       2.130284679003e-13       1.999999995295e+00 
       4.984279399907e+11       3.041387720935e-21       9.295617928728e-07       5.361966440706e+17       1.418607626167e+04       2.846163933327e-08       7.070736767668e+15       5.366827802778e-07       1.699445530529e+35       3.065460660935e+26       1.639504802927e+27       3.910504555171e+34       3.511370374088e-08       7.845724056195e+34       2.875068411126e+35       2.160213048387e-13       1.999999995262e+00 
       4.949631976074e+11       3.084116176978e-21       9.360683179693e-07       5.287679826944e+17       1.418607626166e+04       2.866087080859e-08       7.021585667988e+15       5.404395597321e-07       1.652682267018e+35       3.001976827290e+26       1.605551651449e+27       3.802900073772e+34       3.511370374088e-08       7.629835017747e+34       2.795955795227e+35       2.190561881432e-13       1.999999995229e+00 
       4.915225398285e+11       3.127444925099e-21       9.426221367903e-07       5.214422406678e+17       1.418607626165e+04       2.886149690424e-08       6.972776234344e+15       5.442226366425e-07       1.607205777795e+35       2.939807705389e+26       1.572301649174e+27       3.698256520882e+34       3.511370374088e-08       7.419886549805e+34       2.719020103526e+35       2.221337085230e-13       1.999999995195e+00 
       4.881057992339e+11       3.171382398801e-21       9.492196113570e-07       5.142179921091e+17       1.418607626165e+04       2.906352738256e-08       6.924306091698e+15       5.480321950911e-07       1.562980654980e+35       2.878926068349e+26       1.539740234308e+27       3.596492421290e+34       3.511370374088e-08       7.215715187015e+34       2.644201434087e+35       2.252544649865e-13       1.999999995162e+00 
       4.847128095668e+11       3.215937150071e-21       9.558643796481e-07       5.070938308912e+17       1.418607626164e+04       2.926697207423e-08       6.876172881524e+15       5.518684204488e-07       1.519972465003e+35       2.819305253139e+26       1.507853146623e+27       3.497528541722e+34       3.511370374088e-08       7.017161962063e+34       2.571441533279e+35       2.284190649574e-13       1.999999995128e+00 
       4.813434057267e+11       3.261117851040e-21       9.625546226744e-07       5.000683703682e+17       1.418607626163e+04       2.947184087873e-08       6.828374261688e+15       5.557314993838e-07       1.478147721794e+35       2.760919148901e+26       1.476626421210e+27       3.401287829150e+34       3.511370374088e-08       6.824072281905e+34       2.500683750427e+35       2.316281243931e-13       1.999999995094e+00 
       4.779974237603e+11       3.306933295675e-21       9.692939784145e-07       4.931402431050e+17       1.418607626163e+04       2.967814376487e-08       6.780907906340e+15       5.596216198713e-07       1.437473860713e+35       2.703742185520e+26       1.446046382368e+27       3.307695350793e+34       3.511370374088e-08       6.636295807396e+34       2.431872993697e+35       2.348822679047e-13       1.999999995059e+00 
       4.746747008543e+11       3.353392401492e-21       9.760788088897e-07       4.863081006116e+17       1.418607626162e+04       2.988589077122e-08       6.733771505795e+15       5.635389712021e-07       1.397919213193e+35       2.647749322420e+26       1.416099637609e+27       3.216678235783e+34       3.511370374088e-08       6.453686336244e+34       2.364955687205e+35       2.381821288783e-13       1.999999995025e+00 
       4.713750753270e+11       3.400504211285e-21       9.829109330894e-07       4.795706130805e+17       1.418607626161e+04       3.009509200660e-08       6.686962766427e+15       5.674837439921e-07       1.359452982084e+35       2.592916037602e+26       1.386773071796e+27       3.128165618421e+34       3.511370374088e-08       6.276101689168e+34       2.299879729304e+35       2.415283495985e-13       1.999999994990e+00 
       4.680983866206e+11       3.448277894892e-21       9.897903510137e-07       4.729264691276e+17       1.418607626161e+04       3.030575765064e-08       6.640479410549e+15       5.714561301915e-07       1.322045217675e+35       2.539218316901e+26       1.358053841399e+27       3.042088583002e+34       3.511370374088e-08       6.103403599205e+34       2.236594452015e+35       2.449215813735e-13       1.999999994955e+00 
       4.648444752935e+11       3.496722750979e-21       9.967188816518e-07       4.663743755375e+17       1.418607626160e+04       3.051789795418e-08       6.594319176311e+15       5.754563230942e-07       1.285666794372e+35       2.486632643474e+26       1.329929368869e+27       2.958380110164e+34       3.511370374088e-08       5.935457604055e+34       2.175050581580e+35       2.483624846615e-13       1.999999994920e+00 
       4.616131830123e+11       3.545848208848e-21       1.003696525004e-06       4.599130570113e+17       1.418607626159e+04       3.073152323985e-08       6.548479817584e+15       5.794845173471e-07       1.250289388028e+35       2.435135987494e+26       1.302387337132e+27       2.876975024697e+34       3.511370374088e-08       5.772132941384e+34       2.115200200095e+35       2.518517291996e-13       1.999999994884e+00 
       4.584043525445e+11       3.595663830274e-21       1.010723281070e-06       4.535412559186e+17       1.418607626159e+04       3.094664390251e-08       6.502959103853e+15       5.835409089596e-07       1.215885453881e+35       2.384705796070e+26       1.275415684190e+27       2.797809944805e+34       3.511370374088e-08       5.613302447018e+34       2.056996708202e+35       2.553899941340e-13       1.999999994848e+00 
       4.552178277502e+11       3.646179311363e-21       1.017797330860e-06       4.472577320526e+17       1.418607626158e+04       3.116327040982e-08       6.457754820109e+15       5.876256953133e-07       1.182428205115e+35       2.335319983367e+26       1.249002597845e+27       2.720823232754e+34       3.511370374088e-08       5.458842455929e+34       2.000394788808e+35       2.589779681523e-13       1.999999994812e+00 
