# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:lum. dist.gw           9:comov.snd.hrz.        10:(.)rho_g              11:(.)rho_b              12:(.)rho_cdm            13:(.)rho_ncdm[0]        14:(.)rho_ur             15:(.)rho_crit           16:U                     17:U_prime               18:V                     19:V_prime               20:gr.fac. D             21:gr.fac. f          
       7.055478492449e+13       1.517830988377e-25       6.566551746801e-09       1.074415992255e+22       1.416938464321e+04       2.008281175880e-10       9.997178860144e+17       9.997178860144e+17       3.791345657792e-09       6.823443844155e+43       8.679337364397e+32       4.677697805125e+33       4.710320117093e+43       9.933282323655e+40       1.154369724413e+44       6.247789568249e-12       5.510889154845e-03       1.642543080495e-65       3.494004935539e-56       1.078072642267e-17       1.999999999976e+00 
       7.006433458242e+13       1.539154995932e-25       6.612026481889e-09       1.059530646206e+22       1.416938464321e+04       2.022339144111e-10       9.927685064691e+17       9.927685064691e+17       3.817885077396e-09       6.635684662230e+43       8.499593544354e+32       4.580825516701e+33       4.580707289320e+43       9.659950410106e+40       1.122605190250e+44       6.502857491568e-12       5.586567554391e-03       1.809259296791e-65       3.761932069467e-56       1.093218484818e-17       1.999999999976e+00 
       6.957729352772e+13       1.560778584470e-25       6.659320206381e-09       1.044851527102e+22       1.416938464321e+04       2.036495518120e-10       9.858674344281e+17       9.858674344281e+17       3.844610272938e-09       6.453092007824e+43       8.323572109960e+32       4.485959394697e+33       4.454660988812e+43       9.394139709840e+40       1.091714713688e+44       6.763189714634e-12       5.661199713977e-03       1.989913448180e-65       4.045894085710e-56       1.108577111311e-17       1.999999999975e+00 
       6.909363806129e+13       1.582705962803e-25       6.704794941470e-09       1.030375777800e+22       1.416938464321e+04       2.050750986747e-10       9.790143340895e+17       9.790143340895e+17       3.871522544848e-09       6.275523714753e+43       8.151195972861e+32       4.393057892623e+33       4.332083076234e+43       9.135643263311e+40       1.061674243477e+44       7.028798901013e-12       5.734796844418e-03       2.185457196072e-65       4.346635237930e-56       1.124151511147e-17       1.999999999975e+00 
       6.861334464875e+13       1.604941398874e-25       6.752088665962e-09       1.016100580741e+22       1.416938464321e+04       2.065106243654e-10       9.722088719855e+17       9.722088719855e+17       3.898623202662e-09       6.102841528786e+43       7.982389641160e+32       4.302080324389e+33       4.212878112728e+43       8.884259805829e+40       1.032460390183e+44       7.299697933387e-12       5.807374371079e-03       2.396895788356e-65       4.664927951065e-56       1.139944715727e-17       1.999999999974e+00 
       6.813638991932e+13       1.627489220587e-25       6.799382390454e-09       1.002023157403e+22       1.416938464321e+04       2.079561987360e-10       9.654507169668e+17       9.654507169668e+17       3.925913565080e-09       5.934911000004e+43       7.817079186348e+32       4.212986846492e+33       4.096953285609e+43       8.639793610862e+40       1.004050407972e+44       7.575900082693e-12       5.878947316604e-03       2.625290653247e-65       5.001573795509e-56       1.155959799038e-17       1.999999999974e+00 
       6.766275066466e+13       1.650353816647e-25       6.846676114947e-09       9.881407677572e+21       1.416938464321e+04       2.094118921271e-10       9.587395401855e+17       9.587395401855e+17       3.953394960035e-09       5.771601378117e+43       7.655192210933e+32       4.125738440561e+33       3.984218336094e+43       8.402054337641e+40       9.764221769038e+43       7.857418782879e-12       5.949529422844e-03       2.871762107891e-65       5.357404489422e-56       1.172199878255e-17       1.999999999973e+00 
       6.719240383780e+13       1.673539637417e-25       6.895788828842e-09       9.744507097363e+21       1.416938464321e+04       2.108777753720e-10       9.520750150799e+17       9.520750150799e+17       3.981068724755e-09       5.612785510661e+43       7.496657816729e+32       4.040296896274e+33       3.874585489033e+43       8.170856882961e+40       9.495541857055e+43       8.144267706782e-12       6.019131804754e-03       3.137492186149e-65       5.733282928164e-56       1.188668114344e-17       1.999999999973e+00 
       6.672532655193e+13       1.697051195783e-25       6.943082553335e-09       9.609503187089e+21       1.416938464321e+04       2.123539197996e-10       9.454568173584e+17       9.454568173584e+17       4.008936205828e-09       5.458339743996e+43       7.341406573810e+32       3.956624794620e+33       3.767969384565e+43       7.946021237060e+40       9.234255150267e+43       8.436460806400e-12       6.087769528690e-03       3.423727590508e-65       6.130104250002e-56       1.205367712682e-17       1.999999999973e+00 
       6.626149607938e+13       1.720893068032e-25       6.992195267230e-09       9.476369669602e+21       1.416938464321e+04       2.138403972382e-10       9.388846249835e+17       9.388846249835e+17       4.036998759269e-09       5.308143827036e+43       7.189370490102e+32       3.874685491514e+33       3.664287011657e+43       7.727372343466e+40       8.980158211496e+43       8.734012223980e-12       6.155455430418e-03       3.731782773379e-65       6.548796936679e-56       1.222301923678e-17       1.999999999972e+00 
       6.580088985043e+13       1.745069894745e-25       7.041307981126e-09       9.345080631808e+21       1.416938464321e+04       2.153372800189e-10       9.323581181564e+17       9.323581181564e+17       4.065257750583e-09       5.162080817613e+43       7.040482981604e+32       3.794443101747e+33       3.563457643473e+43       7.514739962695e+40       8.733053201499e+43       9.036936443680e-12       6.222204830794e-03       4.063043153043e-65       6.990323947660e-56       1.239474043403e-17       1.999999999972e+00 
       6.534348545226e+13       1.769586381696e-25       7.090420695022e-09       9.215610519619e+21       1.416938464321e+04       2.168446409790e-10       9.258769793013e+17       9.258769793013e+17       4.093714554837e-09       5.020036991434e+43       6.894678843231e+32       3.715862483272e+33       3.465402774518e+43       7.307958539707e+40       8.492747724932e+43       9.345248266571e-12       6.288030240034e-03       4.418968470043e-65       7.455683899154e-56       1.256887414239e-17       1.999999999971e+00 
       6.488926062786e+13       1.794447300772e-25       7.139533408917e-09       9.087934132987e+21       1.416938464321e+04       2.183625534659e-10       9.194408930499e+17       9.194408930499e+17       4.122370556721e-09       4.881901753529e+43       6.751894220256e+32       3.638909221813e+33       3.370046059515e+43       7.106867075002e+40       8.259054680551e+43       9.658962699183e-12       6.352942325489e-03       4.801096289793e-65       7.945912271908e-56       1.274545425521e-17       1.999999999971e+00 
       6.443819327494e+13       1.819657490901e-25       7.190465112217e-09       8.962026620990e+21       1.416938464321e+04       2.198910913401e-10       9.130495462264e+17       9.130495462264e+17       4.151227150617e-09       4.747567552147e+43       6.612066580342e+32       3.563549615790e+33       3.277313253965e+43       6.911308999266e+40       8.031792115534e+43       9.978095006414e-12       6.416957645817e-03       5.211045657178e-65       8.462082658606e-56       1.292451514204e-17       1.999999999970e+00 
       6.399026144483e+13       1.845221858990e-25       7.239577826113e-09       8.837863477003e+21       1.416938464321e+04       2.214303289795e-10       9.067026278315e+17       9.067026278315e+17       4.180285740671e-09       4.616929795014e+43       6.475134686163e+32       3.489750661565e+33       3.187132156336e+43       6.721132051471e+40       7.810783083815e+43       1.030266076345e-11       6.480084579402e-03       5.650520909541e-65       9.005308055605e-56       1.310609165527e-17       1.999999999970e+00 
       6.354544334144e+13       1.871145380887e-25       7.290509529412e-09       8.715420533924e+21       1.416938464321e+04       2.229803412824e-10       9.003998290283e+17       9.003998290283e+17       4.209547740856e-09       4.489886767898e+43       6.341038568577e+32       3.417480038985e+33       3.099432551851e+43       6.536188160320e+40       7.595855508314e+43       1.063267573671e-11       6.542336925990e-03       6.121315654587e-65       9.576742189238e-56       1.329021913693e-17       1.999999999969e+00 
       6.310371732019e+13       1.897433102343e-25       7.341441232711e-09       8.594673959469e+21       1.416938464321e+04       2.245412036713e-10       8.941408431264e+17       8.941408431264e+17       4.239014575041e-09       4.366339555416e+43       6.209719500369e+32       3.346706097227e+33       3.014146157816e+43       6.356333328959e+40       7.386842046957e+43       1.096815594324e-11       6.603726374781e-03       6.625316919749e-65       1.017758088695e-55       1.347693342558e-17       1.999999999969e+00 
       6.266506188699e+13       1.924090139997e-25       7.394191925414e-09       8.475600251537e+21       1.416938464321e+04       2.261129920970e-10       8.879253655675e+17       8.879253655675e+17       4.268687677066e-09       4.246191964015e+43       6.081119970528e+32       3.277397840937e+33       2.931206570458e+43       6.181427522867e+40       7.183579962385e+43       1.130911770928e-11       6.664265527950e-03       7.164509480142e-65       1.080906349283e-55       1.366627086327e-17       1.999999999968e+00 
       6.222945569711e+13       1.951121682374e-25       7.445123628713e-09       8.358176233632e+21       1.416938464321e+04       2.276957830417e-10       8.817530939101e+17       8.817530939101e+17       4.298568490805e-09       4.129350447082e+43       5.955183659062e+32       3.209524916658e+33       2.850549213222e+43       6.011334560819e+40       6.985910995245e+43       1.165557766927e-11       6.723966393211e-03       7.740980372588e-65       1.147247433194e-55       1.385826830263e-17       1.999999999968e+00 
       6.179687755423e+13       1.978532990890e-25       7.497874321416e-09       8.242379050355e+21       1.416938464321e+04       2.292896535230e-10       8.756237278154e+17       8.756237278154e+17       4.328658470241e-09       4.015724032103e+43       5.831855412331e+32       3.143057599532e+33       2.772111286489e+43       5.845922008859e+40       6.793681240973e+43       1.200755263046e-11       6.782838698375e-03       8.356923603273e-65       1.216914421706e-55       1.405296311401e-17       1.999999999968e+00 
       6.136730640936e+13       2.006329400878e-25       7.550625014119e-09       8.128186162953e+21       1.416938464321e+04       2.308946810977e-10       8.695369690322e+17       8.695369690322e+17       4.358959079532e-09       3.905224249834e+43       5.711081218894e+32       3.077966780286e+33       2.695831718687e+43       5.685061077188e+40       6.606741029963e+43       1.236505969253e-11       6.840896076026e-03       9.014645056638e-65       1.290045199880e-55       1.425039319279e-17       1.999999999967e+00 
       6.094072135984e+13       2.034516322631e-25       7.603375706822e-09       8.015575344934e+21       1.416938464321e+04       2.325109438654e-10       8.634925213825e+17       8.634925213825e+17       4.389471793088e-09       3.797765065421e+43       5.592808185854e+32       3.014223952484e+33       2.621651118733e+43       5.528626519884e+40       6.424944811031e+43       1.272811633564e-11       6.898150620516e-03       9.716567613913e-65       1.366782617622e-55       1.445059696676e-17       1.999999999967e+00 
       6.051710164830e+13       2.063099242448e-25       7.656126399525e-09       7.904524677738e+21       1.416938464321e+04       2.341385204724e-10       8.574900907472e+17       8.574900907472e+17       4.420198095640e-09       3.693262811410e+43       5.476984515695e+32       2.951801200039e+33       2.549511729799e+43       5.376496537393e+40       6.248151038097e+43       1.309674021638e-11       6.954610798572e-03       1.046523649016e-64       1.447274655531e-55       1.465361340354e-17       1.999999999966e+00 
       6.009642666167e+13       2.092083723705e-25       7.708877092227e-09       7.795012546474e+21       1.416938464321e+04       2.357774901157e-10       8.515293850519e+17       8.515293850519e+17       4.451139482309e-09       3.591636122609e+43       5.363559483595e+32       2.890671184990e+33       2.479357384335e+43       5.228552681689e+40       6.076222059969e+43       1.347094926200e-11       7.010288712664e-03       1.126332479814e-64       1.531674594965e-55       1.485948201824e-17       1.999999999966e+00 
       5.967867593016e+13       2.121475407939e-25       7.763446774334e-09       7.687017635711e+21       1.416938464321e+04       2.374279325465e-10       8.456101142521e+17       8.456101142521e+17       4.482297458684e-09       3.492805872730e+43       5.252483415212e+32       2.830807135528e+33       2.411133460344e+43       5.084679764056e+40       5.909024013174e+43       1.385076170699e-11       7.065196678376e-03       1.211363934828e-64       1.620141194504e-55       1.506824288111e-17       1.999999999965e+00 
       5.926382912628e+13       2.151280015945e-25       7.818016456440e-09       7.580518925331e+21       1.416938464321e+04       2.390899280744e-10       8.397319903199e+17       8.397319903199e+17       4.513673540895e-09       3.396695112788e+43       5.143707664930e+32       2.772182834273e+33       2.344786838848e+43       4.944765765399e+40       5.746426717730e+43       1.423619602757e-11       7.119343280970e-03       1.301912669468e-64       1.712838871988e-55       1.527993662535e-17       1.999999999965e+00 
       5.885186606383e+13       2.181503348888e-25       7.872586138546e-09       7.475495686434e+21       1.416938464321e+04       2.407635575709e-10       8.338947272292e+17       8.338947272292e+17       4.545269255681e-09       3.303229011184e+43       5.037184594554e+32       2.714772606790e+33       2.280265862534e+43       4.808701749027e+40       5.588303575789e+43       1.462727094652e-11       7.172738933855e-03       1.398287943670e-64       1.809937891405e-55       1.549460445499e-17       1.999999999965e+00 
       5.844276669695e+13       2.212151289437e-25       7.927155820653e-09       7.371927477307e+21       1.416938464321e+04       2.424489024739e-10       8.280980409426e+17       8.280980409426e+17       4.577086140470e-09       3.212334795446e+43       4.932867552449e+32       2.658551310347e+33       2.217520295530e+43       4.676381775838e+40       5.434531473067e+43       1.502400550387e-11       7.225395023947e-03       1.500814278648e-64       1.911614556409e-55       1.571228815298e-17       1.999999999964e+00 
       5.803651111912e+13       2.243229802902e-25       7.983544492163e-09       7.269794139443e+21       1.416938464321e+04       2.441460447912e-10       8.223416493969e+17       8.223416493969e+17       4.609125743453e-09       3.123941695563e+43       4.830710853105e+32       2.603494322902e+33       2.156501284295e+43       4.547702821830e+40       5.284990682988e+43       1.542641901964e-11       7.277321647982e-03       1.609832141348e-64       2.018051410172e-55       1.593303008923e-17       1.999999999964e+00 
       5.763307956218e+13       2.274744938402e-25       8.039933163673e-09       7.169075793620e+21       1.416938464321e+04       2.458550671047e-10       8.166252724894e+17       8.166252724894e+17       4.641389623657e-09       3.037980888889e+43       4.730669757131e+32       2.549577532321e+33       2.097161319578e+43       4.422564697890e+40       5.139564773467e+43       1.583453106253e-11       7.328529652557e-03       1.725698657695e-64       2.129437441085e-55       1.615687322895e-17       1.999999999963e+00 
       5.723245239541e+13       2.306702830042e-25       8.094502845779e-09       7.069752836028e+21       1.416938464321e+04       2.475760525745e-10       8.109486320650e+17       8.109486320650e+17       4.673879351022e-09       2.954385446553e+43       4.632700451663e+32       2.496777325818e+33       2.039454199432e+43       4.300869971789e+40       4.998140516253e+43       1.624836151414e-11       7.379027089960e-03       1.848788355805e-64       2.245968294950e-55       1.638386114094e-17       1.999999999963e+00 
       5.683461012454e+13       2.339109698101e-25       8.152710506693e-09       6.971805934456e+21       1.416938464321e+04       2.493090849425e-10       8.053114519017e+17       8.053114519017e+17       4.706596506478e-09       2.873090281355e+43       4.536760031175e+32       2.445070579611e+33       1.983334993235e+43       4.182523892314e+40       4.860607798772e+43       1.666793045726e-11       7.428825491820e-03       1.979493940341e-64       2.367846493679e-55       1.661403800611e-17       1.999999999963e+00 
       5.643953339081e+13       2.371971850249e-25       8.209099178202e-09       6.875216024529e+21       1.416938464321e+04       2.510542485371e-10       7.997134576978e+17       7.997134576978e+17       4.739542682023e-09       2.794032097079e+43       4.442806478688e+32       2.394434648802e+33       1.928760006716e+43       4.067434315506e+40       4.726859538394e+43       1.709325836166e-11       7.477934252783e-03       2.118227099281e-64       2.495281661207e-55       1.684744862605e-17       1.999999999962e+00 
       5.604720297002e+13       2.405295682773e-25       8.267306839116e-09       6.779964305996e+21       1.416938464321e+04       2.528116282768e-10       7.941543770584e+17       7.941543770584e+17       4.772719480797e-09       2.717149339223e+43       4.350798647368e+32       2.344847357451e+33       1.875686747924e+43       3.955511632905e+40       4.596791599058e+43       1.752436589803e-11       7.526361289528e-03       2.265419344417e-64       2.628490756842e-55       1.708413843179e-17       1.999999999962e+00 
       5.565759977162e+13       2.439087681820e-25       8.323695510626e-09       6.686032239070e+21       1.416938464321e+04       2.545813096748e-10       7.886339394820e+17       7.886339394820e+17       4.806128517162e-09       2.642382147061e+43       4.260696242509e+32       2.296286988871e+33       1.824073894154e+43       3.846668701791e+40       4.470302710189e+43       1.796127401207e-11       7.574117875871e-03       2.421522886901e-64       2.767698314446e-55       1.732415349262e-17       1.999999999961e+00 
       5.527070483775e+13       2.473354424662e-25       8.381903171539e-09       6.593401540825e+21       1.416938464321e+04       2.563633788425e-10       7.831518763475e+17       7.831518763475e+17       4.839771416782e-09       2.569672307045e+43       4.172459803882e+32       2.248732276113e+33       1.773881259766e+43       3.740820777330e+40       4.347294387855e+43       1.840400396999e-11       7.621213721942e-03       2.587011549248e-64       2.913136690764e-55       1.756754052503e-17       1.999999999961e+00 
