# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  150       5.900836930781e-10       1.479676174880e-13      -6.219483234420e-12       4.264997243503e-16       3.311995490829e-12       6.016842388234e-13      -4.017677450076e-15 
  151       5.944918621481e-10       1.472679941620e-13      -6.223406888671e-12       4.172446107571e-16       3.248724193827e-12       5.935516339042e-13      -3.950261429751e-15 
  152       5.988749358232e-10       1.465098883530e-13      -6.224085778914e-12       4.081206850756e-16       3.187074333184e-12       5.855570231972e-13      -3.882692533382e-15 
  153       6.032315903699e-10       1.456946644474e-13      -6.221479287696e-12       3.991331467961e-16       3.127008190809e-12       5.776980329935e-13      -3.815013420309e-15 
  154       6.075604577671e-10       1.448237958669e-13      -6.215548387015e-12       3.902869140262e-16       3.068481082267e-12       5.699715924591e-13      -3.747266458809e-15 
  155       6.118601248661e-10       1.438988668458e-13      -6.206255678374e-12       3.815866148242e-16       3.011441208712e-12       5.623739180216e-13      -3.679493698781e-15 
  156       6.161291325508e-10       1.429215742064e-13      -6.193565432831e-12       3.730365785324e-16       2.955829508833e-12       5.549004977582e-13      -3.611736844423e-15 
  157       6.203659748976e-10       1.418937291361e-13      -6.177443631056e-12       3.646408271099e-16       2.901579510785e-12       5.475460757827e-13      -3.544037226917e-15 
  158       6.245690983354e-10       1.408172589633e-13      -6.157858003378e-12       3.564030664656e-16       2.848617184138e-12       5.403046366330e-13      -3.476435777106e-15 
  159       6.287369008059e-10       1.396942089342e-13      -6.134778069843e-12       3.483266777921e-16       2.796860791805e-12       5.331693896587e-13      -3.408972998177e-15 
  160       6.328677309232e-10       1.385267439887e-13      -6.108175180264e-12       3.404147088981e-16       2.746220741991e-12       5.261327534084e-13      -3.341688938345e-15 
  161       6.369600040956e-10       1.373171005392e-13      -6.078022437707e-12       3.326700681473e-16       2.696617904103e-12       5.191882466060e-13      -3.274622628463e-15 
  162       6.410125641927e-10       1.360674332842e-13      -6.044294377268e-12       3.250961437425e-16       2.648040687550e-12       5.123363817796e-13      -3.207810396333e-15 
  163       6.450243524052e-10       1.347799581797e-13      -6.006967335303e-12       3.176962228978e-16       2.600492751106e-12       5.055792654102e-13      -3.141287350424e-15 
  164       6.489942928603e-10       1.334570027530e-13      -5.966019602643e-12       3.104732864851e-16       2.553974930308e-12       4.989187314323e-13      -3.075087871985e-15 
  165       6.529212923200e-10       1.321010076485e-13      -5.921431464113e-12       3.034300013001e-16       2.508485174344e-12       4.923563343932e-13      -3.009245585264e-15 
  166       6.568042398793e-10       1.307145281748e-13      -5.873185238040e-12       2.965687123270e-16       2.464018482947e-12       4.858933426123e-13      -2.943793327732e-15 
  167       6.606420066644e-10       1.293002358504e-13      -5.821265315778e-12       2.898914350039e-16       2.420566843279e-12       4.795307313408e-13      -2.878763120294e-15 
  168       6.644334455307e-10       1.278609199502e-13      -5.765658201221e-12       2.833998474884e-16       2.378119166825e-12       4.732691759207e-13      -2.814186137519e-15 
  169       6.681773907613e-10       1.263994890519e-13      -5.706352550317e-12       2.770952829227e-16       2.336661226279e-12       4.671090449446e-13      -2.750092677851e-15 
  170       6.718726577647e-10       1.249189725825e-13      -5.643339210587e-12       2.709787216990e-16       2.296175592437e-12       4.610503934145e-13      -2.686512133832e-15 
  171       6.755180427734e-10       1.234225223642e-13      -5.576611260643e-12       2.650507837247e-16       2.256641571082e-12       4.550929559020e-13      -2.623472962321e-15 
