#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:dU_nlde               22:dV_nlde            
       7.645846451944e+03       2.510654656124e-01      -1.606560475594e+00      -1.533906904083e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.467378012714e+02       1.123555078587e-01       3.943069204324e-01       3.942990379499e-01      -1.577196151800e+00      -7.438876413847e-06       0.000000000000e+00      -4.489119863121e+02       1.123992886366e-01      -1.815975719757e+02       6.624719043868e-02       4.959090507981e-04      -7.880255038755e-01       2.881628435723e-04 
       7.693963163840e+03       2.541671081103e-01      -1.605908222089e+00      -1.539869661215e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.521601541091e+02       1.130202258700e-01       3.942544638019e-01       3.942388010028e-01      -1.576985579858e+00      -7.566218651425e-06       0.000000000000e+00      -4.543364382008e+02       1.130636934520e-01      -1.843986737165e+02       6.682674408587e-02       4.821688336248e-04      -7.887378804739e-01       2.958817036074e-04 
       7.746886224653e+03       2.576022959379e-01      -1.604996068275e+00      -1.547139916152e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.581610637826e+02       1.137506082942e-01       3.941794989185e-01       3.941711674479e-01      -1.576684669792e+00      -7.751980269926e-06       0.000000000000e+00      -4.603396392047e+02       1.137937317935e-01      -1.883608654147e+02       6.763830639810e-02       4.636760947078e-04      -7.893962642861e-01       3.044302707308e-04 
       7.795002936549e+03       2.607471648577e-01      -1.604345715492e+00      -1.551817543226e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.636505194644e+02       1.144139684473e-01       3.941248097577e-01       3.941083690480e-01      -1.576465155523e+00      -7.890432738661e-06       0.000000000000e+00      -4.658311623304e+02       1.144567795752e-01      -1.912205570025e+02       6.821821838721e-02       4.509738680090e-04      -7.896941774503e-01       3.122808229888e-04 
       7.851081302882e+03       2.644385440945e-01      -1.603389192846e+00      -1.558358527288e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.700885504174e+02       1.151862311609e-01       3.940423420390e-01       3.940335371057e-01      -1.576134148423e+00      -8.103919362866e-06       0.000000000000e+00      -4.722715838691e+02       1.152286789144e-01      -1.954826548617e+02       6.907371176180e-02       4.329753123208e-04      -7.895507321139e-01       3.215879232322e-04 
       7.899198014779e+03       2.676283747969e-01      -1.602742695126e+00      -1.562773490941e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.756470562296e+02       1.158480881801e-01       3.939851466174e-01       3.939678580289e-01      -1.575904577589e+00      -8.255133561598e-06       0.000000000000e+00      -4.778321246404e+02       1.158902248417e-01      -1.984028004693e+02       6.965391817056e-02       4.212489433878e-04      -7.890150786690e-01       3.297748620567e-04 
       7.958751095291e+03       2.716053200607e-01      -1.601739494386e+00      -1.569947122171e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.825707839274e+02       1.166662400098e-01       3.938939205350e-01       3.938846007901e-01      -1.575538403160e+00      -8.500953114942e-06       0.000000000000e+00      -4.847583502659e+02       1.167079926684e-01      -2.029991458584e+02       7.055768636320e-02       4.037169433456e-04      -7.879918877207e-01       3.402490120969e-04 
       8.006867807188e+03       2.748420547145e-01      -1.601097690209e+00      -1.574884329940e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.882004726726e+02       1.173264270256e-01       3.938339072395e-01       3.938156777149e-01      -1.575297504259e+00      -8.665223891720e-06       0.000000000000e+00      -4.903900405664e+02       1.173678703620e-01      -2.059817897269e+02       7.113811142497e-02       3.929083706339e-04      -7.870825350593e-01       3.490283605117e-04 
       8.070211377899e+03       2.791352880896e-01      -1.600044319288e+00      -1.583782686804e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -4.956601221652e+02       1.181943311152e-01       3.937324894431e-01       3.937225967722e-01      -1.574890387089e+00      -8.946202355597e-06       0.000000000000e+00      -4.978523023672e+02       1.182353686738e-01      -2.109486402982e+02       7.209441513046e-02       3.758289936630e-04      -7.861068356784e-01       3.610222274831e-04 
       8.118328089795e+03       2.824210892886e-01      -1.599407144102e+00      -1.589732521290e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.013633039624e+02       1.188526563699e-01       3.936693234316e-01       3.936500463127e-01      -1.574636816682e+00      -9.122802866312e-06       0.000000000000e+00      -5.035574513655e+02       1.188933868843e-01      -2.139960026208e+02       7.267496870807e-02       3.658835477161e-04      -7.857140542824e-01       3.704261522222e-04 
       8.185769800860e+03       2.870625217903e-01      -1.598299077985e+00      -1.601271207466e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.094103202709e+02       1.197739504563e-01       3.935561025828e-01       3.935455784060e-01      -1.574182313624e+00      -9.441670541574e-06       0.000000000000e+00      -5.116072001483e+02       1.198142524972e-01      -2.193713293278e+02       7.368791070943e-02       3.492549164185e-04      -7.857730487164e-01       3.839216716751e-04 
       8.233886512756e+03       2.903997871181e-01      -1.597665781081e+00      -1.608636264662e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.151894704251e+02       1.204301937098e-01       3.934894251925e-01       3.934689973119e-01      -1.573914661203e+00      -9.630798287529e-06       0.000000000000e+00      -5.173882821793e+02       1.204701914973e-01      -2.224857989314e+02       7.426848553476e-02       3.401207482465e-04      -7.861749234443e-01       3.936942224236e-04 
       8.305717905039e+03       2.954221108050e-01      -1.596497491243e+00      -1.623925538491e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.238756286189e+02       1.214081603292e-01       3.933625760605e-01       3.933513766063e-01      -1.573405506425e+00      -9.993833692880e-06       0.000000000000e+00      -5.260772972252e+02       1.214477063058e-01      -2.283087860055e+02       7.534188478239e-02       3.239518802697e-04      -7.869944216990e-01       4.084045686651e-04 
       8.353834616935e+03       2.988134872417e-01      -1.595866658187e+00      -1.633205179322e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.297333691883e+02       1.220620686529e-01       3.932919754413e-01       3.932702987505e-01      -1.573122146319e+00      -1.019807972318e-05       0.000000000000e+00      -5.319369333708e+02       1.221013136740e-01      -2.314929077178e+02       7.592235314256e-02       3.155794740121e-04      -7.874381644985e-01       4.183270999126e-04 
       8.430315264183e+03       3.042491761328e-01      -1.594631480682e+00      -1.653682942078e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.391088377391e+02       1.230993962383e-01       3.931493891942e-01       3.931374752478e-01      -1.572549900991e+00      -1.061608028515e-05       0.000000000000e+00      -5.413153852027e+02       1.231381658456e-01      -2.378027701736e+02       7.705950644090e-02       2.998900785647e-04      -7.875767932557e-01       4.343013504361e-04 
       8.478431976079e+03       3.076975710859e-01      -1.594001000492e+00      -1.665371202640e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.450479074051e+02       1.237506790224e-01       3.930743656298e-01       3.930513222758e-01      -1.572248815890e+00      -1.083897214248e-05       0.000000000000e+00      -5.472563131792e+02       1.237891514634e-01      -2.410592220199e+02       7.763971602753e-02       2.922318134197e-04      -7.872208521065e-01       4.445756728077e-04 
       8.559760128740e+03       3.135768106552e-01      -1.592691259529e+00      -1.692342192976e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.551574578482e+02       1.248490410330e-01       3.929136296700e-01       3.929009358588e-01      -1.571603743435e+00      -1.132225103405e-05       0.000000000000e+00      -5.573689722035e+02       1.248870147370e-01      -2.478927894264e+02       7.884296988064e-02       2.770532856321e-04      -7.860082810611e-01       4.625603828973e-04 
       8.607876840636e+03       3.170853933537e-01      -1.592058448393e+00      -1.706633031734e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.611806611063e+02       1.254973648155e-01       3.928336005233e-01       3.928090286443e-01      -1.571282557988e+00      -1.156498844014e-05       0.000000000000e+00      -5.633939955779e+02       1.255350456104e-01      -2.512243414548e+02       7.942273909125e-02       2.700630093049e-04      -7.851531999003e-01       4.736476167540e-04 
       8.694137859771e+03       3.234321565474e-01      -1.590666393833e+00      -1.740749784454e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.720567337891e+02       1.266567084355e-01       3.926521349423e-01       3.926385629821e-01      -1.570554251928e+00      -1.211782090576e-05       0.000000000000e+00      -5.742732961367e+02       1.266938682752e-01      -2.586115110865e+02       8.069275472376e-02       2.554408960559e-04      -7.839525265031e-01       4.943743088616e-04 
       8.742254571668e+03       3.270043383409e-01      -1.590028296188e+00      -1.757549898876e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.781668555267e+02       1.273016931109e-01       3.925664790002e-01       3.925401901610e-01      -1.570210473634e+00      -1.237916493993e-05       0.000000000000e+00      -5.803851989426e+02       1.273385647332e-01      -2.620209529013e+02       8.127186836819e-02       2.490734695510e-04      -7.836656174220e-01       5.063363676786e-04 
       8.833329706850e+03       3.338290428485e-01      -1.588547855154e+00      -1.799233424817e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.898169227198e+02       1.285190220239e-01       3.923618337283e-01       3.923472927063e-01      -1.569389170825e+00      -1.300367320439e-05       0.000000000000e+00      -5.920385995506e+02       1.285553528770e-01      -2.699762398101e+02       8.260634752783e-02       2.350723117762e-04      -7.839259543956e-01       5.294676357267e-04 
       8.881446418747e+03       3.374684143132e-01      -1.587901337778e+00      -1.818640607477e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -5.960165842813e+02       1.291602403985e-01       3.922699036344e-01       3.922417266262e-01      -1.569020255753e+00      -1.328457940317e-05       0.000000000000e+00      -5.982400024143e+02       1.291962881147e-01      -2.734662544361e+02       8.318455391340e-02       2.292830656327e-04      -7.843197200948e-01       5.418269192211e-04 
       8.976835907097e+03       3.447531488679e-01      -1.586330644703e+00      -1.869010191852e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.083982419038e+02       1.304273148226e-01       3.920402113757e-01       3.920246468561e-01      -1.568098587425e+00      -1.398967450633e-05       0.000000000000e+00      -6.106250720360e+02       1.304628065580e-01      -2.819719494544e+02       8.457580869649e-02       2.159969852643e-04      -7.849328255694e-01       5.665055234858e-04 
       9.024952618993e+03       3.484633239216e-01      -1.585672111209e+00      -1.891535842289e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.146896469235e+02       1.310642987310e-01       3.919412823085e-01       3.919110605751e-01      -1.567701652499e+00      -1.429542457688e-05       0.000000000000e+00      -6.169181781122e+02       1.310995127342e-01      -2.855448850749e+02       8.515281916202e-02       2.107409420636e-04      -7.849058264560e-01       5.791100748990e-04 
       9.073069330890e+03       3.521976127534e-01      -1.584914306356e+00      -1.918494296699e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.210116740490e+02       1.316997783478e-01       3.918255602382e-01       3.917946242360e-01      -1.567237351021e+00      -1.465482522026e-05       0.000000000000e+00      -6.232418929747e+02       1.317347164580e-01      -2.896579857529e+02       8.581176321242e-02       2.049117989647e-04      -7.845740127893e-01       5.919154916563e-04 
       9.123400946663e+03       3.561298171357e-01      -1.584019214101e+00      -1.951722849846e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.276574055199e+02       1.323628524740e-01       3.916863308367e-01       3.916696845742e-01      -1.566678738297e+00      -1.508941006003e-05       0.000000000000e+00      -6.298893757159e+02       1.323975039706e-01      -2.945148568356e+02       8.658268644470e-02       1.983178329684e-04      -7.839334437319e-01       6.056202099374e-04 
       9.171517658560e+03       3.599140661139e-01      -1.583344548162e+00      -1.977703521775e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.340418560608e+02       1.329951152145e-01       3.915796058246e-01       3.915471483741e-01      -1.566250535895e+00      -1.542368039185e-05       0.000000000000e+00      -6.362754870190e+02       1.330294946107e-01      -2.981722843328e+02       8.715818177392e-02       1.935483552487e-04      -7.831392684858e-01       6.190953536490e-04 
       9.219634370456e+03       3.637230504274e-01      -1.582566919466e+00      -2.008562895453e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.404566990092e+02       1.336257354407e-01       3.914547353473e-01       3.914215018994e-01      -1.565749522949e+00      -1.581536132683e-05       0.000000000000e+00      -6.426919776821e+02       1.336598446005e-01      -3.023818671066e+02       8.781528463225e-02       1.882563519412e-04      -7.823046503684e-01       6.329791683060e-04 
       9.271460527608e+03       3.678535979964e-01      -1.581622223556e+00      -2.047237428259e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.473999847640e+02       1.343030798160e-01       3.913004273281e-01       3.912825975008e-01      -1.565130390003e+00      -1.629921846900e-05       0.000000000000e+00      -6.496370236859e+02       1.343368999966e-01      -3.074840142393e+02       8.860427299066e-02       1.821108887969e-04      -7.815217522827e-01       6.483896985342e-04 
       9.319577239505e+03       3.717146616686e-01      -1.580927364632e+00      -2.076432946003e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.538776974422e+02       1.349301347821e-01       3.911851490181e-01       3.911502372502e-01      -1.564667855818e+00      -1.666001369967e-05       0.000000000000e+00      -6.561163572644e+02       1.349636886108e-01      -3.112265477964e+02       8.917791305908e-02       1.777805965428e-04      -7.810201213957e-01       6.630738864048e-04 
       9.367693951401e+03       3.756011508264e-01      -1.580125381189e+00      -2.110853459558e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.603855490601e+02       1.355553969506e-01       3.910502765082e-01       3.910145284737e-01      -1.564126711147e+00      -1.708104021138e-05       0.000000000000e+00      -6.626258170118e+02       1.355886863003e-01      -3.155332967728e+02       8.983277654545e-02       1.729736922367e-04      -7.807896658905e-01       6.780419289182e-04 
       9.419799393127e+03       3.798387693594e-01      -1.579144908541e+00      -2.153945603090e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.674667708276e+02       1.362304102386e-01       3.908828124674e-01       3.908637065701e-01      -1.563454826281e+00      -1.760219242488e-05       0.000000000000e+00      -6.697087659194e+02       1.362634152969e-01      -3.207774094776e+02       9.062269371020e-02       1.673621205223e-04      -7.808251078706e-01       6.944667389938e-04 
       9.467916105023e+03       3.837789921297e-01      -1.578335639065e+00      -2.190351667764e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.740371156931e+02       1.368517725181e-01       3.907425239628e-01       3.907207793662e-01      -1.562892004155e+00      -1.803779382069e-05       0.000000000000e+00      -6.762806926032e+02       1.368845169965e-01      -3.250862218302e+02       9.126567944669e-02       1.629394750589e-04      -7.810336111226e-01       7.097493759819e-04 
       9.516032816920e+03       3.877454002994e-01      -1.577595734512e+00      -2.224321409074e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.806373224403e+02       1.374711804075e-01       3.906126769212e-01       3.905742609821e-01      -1.562371101096e+00      -1.844066895920e-05       0.000000000000e+00      -6.828824686753e+02       1.375036661742e-01      -3.290086477377e+02       9.184633329317e-02       1.590534719079e-04      -7.812838908962e-01       7.250951594586e-04 
       9.568596883275e+03       3.921086544102e-01      -1.576570898722e+00      -2.272497969754e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.878815937294e+02       1.381455407793e-01       3.904304111018e-01       3.904099891207e-01      -1.561639956483e+00      -1.900656241272e-05       0.000000000000e+00      -6.901284401668e+02       1.381777460523e-01      -3.344122244648e+02       9.263905951024e-02       1.539074750503e-04      -7.814480220469e-01       7.419329799910e-04 
       9.616713595171e+03       3.961307117242e-01      -1.575824500435e+00      -2.308428651304e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -6.945439735711e+02       1.387606800019e-01       3.902959572705e-01       3.902556558552e-01      -1.561100633467e+00      -1.942476746644e-05       0.000000000000e+00      -6.967923634824e+02       1.387926304578e-01      -3.383245992634e+02       9.320789358039e-02       1.503244264955e-04      -7.813811880799e-01       7.574671307321e-04 
       9.664830307068e+03       4.001797919735e-01      -1.574960911225e+00      -2.350886904790e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.012359125918e+02       1.393736907027e-01       3.901386602101e-01       3.900974303236e-01      -1.560469700936e+00      -1.991510362859e-05       0.000000000000e+00      -7.034858337606e+02       1.394053881937e-01      -3.428251998528e+02       9.385699897561e-02       1.463435224802e-04      -7.810481659772e-01       7.732069104576e-04 
       9.718265152525e+03       4.047084181196e-01      -1.573877599171e+00      -2.405432621308e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.087019973280e+02       1.400518885789e-01       3.899388104736e-01       3.899170247752e-01      -1.559668099101e+00      -2.053957108678e-05       0.000000000000e+00      -7.109536047895e+02       1.400833073076e-01      -3.484289173661e+02       9.465745482980e-02       1.415870166775e-04      -7.803782385678e-01       7.910539209945e-04 
       9.766381864421e+03       4.088154874313e-01      -1.573098971677e+00      -2.445446184120e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.154559784919e+02       1.406602112644e-01       3.897934954094e-01       3.897502308072e-01      -1.559085236892e+00      -2.099421379735e-05       0.000000000000e+00      -7.177090917195e+02       1.406913809122e-01      -3.524262454224e+02       9.522326667699e-02       1.383230052066e-04      -7.795826045629e-01       8.075588786109e-04 
       9.814498576317e+03       4.129505052590e-01      -1.572196999231e+00      -2.492539547684e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.222391873287e+02       1.412662169189e-01       3.896234796507e-01       3.895792110421e-01      -1.558403293277e+00      -2.152601336752e-05       0.000000000000e+00      -7.244937943814e+02       1.412971393127e-01      -3.570237769961e+02       9.586876912698e-02       1.346950351598e-04      -7.787220016434e-01       8.245377856517e-04 
       9.868973906978e+03       4.176660972464e-01      -1.571044007759e+00      -2.553719435688e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.299539309314e+02       1.419494294544e-01       3.894036290794e-01       3.893803624099e-01      -1.557521449640e+00      -2.221223151107e-05       0.000000000000e+00      -7.322102149164e+02       1.419800741118e-01      -3.628476001580e+02       9.667845853257e-02       1.302835604345e-04      -7.778268952826e-01       8.443432140206e-04 
       9.917090618875e+03       4.218617747754e-01      -1.570228490637e+00      -2.597551074271e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.367990772960e+02       1.425502808010e-01       3.892464922983e-01       3.891999975908e-01      -1.556891156900e+00      -2.270100549949e-05       0.000000000000e+00      -7.390568299382e+02       1.425806820651e-01      -3.669299840955e+02       9.724077887392e-02       1.273079445282e-04      -7.772216641886e-01       8.623016151654e-04 
       9.965207330771e+03       4.260864251218e-01      -1.569282931813e+00      -2.648869290759e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.436730878690e+02       1.431486112021e-01       3.890626749489e-01       3.890151004463e-01      -1.556153854825e+00      -2.327054616632e-05       0.000000000000e+00      -7.459322975004e+02       1.431787708664e-01      -3.716245393865e+02       9.788212992083e-02       1.239991667308e-04      -7.768488476696e-01       8.806049814704e-04 
       1.002079386839e+04       4.310034514792e-01      -1.568050593971e+00      -2.716495378881e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.516500193730e+02       1.438366011077e-01       3.888206054911e-01       3.887957335084e-01      -1.555182934033e+00      -2.401698343239e-05       0.000000000000e+00      -7.539108977691e+02       1.438664838820e-01      -3.776797212677e+02       9.870110248691e-02       1.199012639266e-04      -7.766976163212e-01       9.020396100359e-04 
       1.006891058029e+04       4.352917423483e-01      -1.567097613745e+00      -2.769372321749e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.585858179937e+02       1.444292646657e-01       3.886315582977e-01       3.886007442611e-01      -1.554424719830e+00      -2.459761913519e-05       0.000000000000e+00      -7.608481285230e+02       1.444589096633e-01      -3.823128321610e+02       9.932152614400e-02       1.168885352348e-04      -7.767337056623e-01       9.207356262402e-04 
       1.011702729218e+04       4.396101405236e-01      -1.566097039686e+00      -2.825473370685e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.655500825100e+02       1.450191871874e-01       3.884314125032e-01       3.884009119217e-01      -1.553622034806e+00      -2.521095626539e-05       0.000000000000e+00      -7.678138137738e+02       1.450485961618e-01      -3.871306089506e+02       9.996103153308e-02       1.138629507640e-04      -7.768128734695e-01       9.395012766828e-04 
       1.017374321954e+04       4.447394850040e-01      -1.564878735966e+00      -2.894655787569e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.737953408248e+02       1.457109191387e-01       3.881855290613e-01       3.881589940288e-01      -1.552635976115e+00      -2.596370695517e-05       0.000000000000e+00      -7.760607322085e+02       1.457400521415e-01      -3.929317083424e+02       1.007235033023e-01       1.103578694143e-04      -7.768012061380e-01       9.617082618892e-04 
       1.022185993144e+04       4.491248194473e-01      -1.563975899926e+00      -2.946575533209e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.808211580423e+02       1.462946146761e-01       3.880018383179e-01       3.879482084885e-01      -1.551899360565e+00      -2.652618414304e-05       0.000000000000e+00      -7.830879456159e+02       1.463235154274e-01      -3.971843064081e+02       1.012772531398e-01       1.078797457456e-04      -7.765902909066e-01       9.806886125792e-04 
       1.026997664333e+04       4.535415185703e-01      -1.562927459530e+00      -3.007568693293e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.878750051013e+02       1.468753313117e-01       3.877870200227e-01       3.877321936437e-01      -1.551037945120e+00      -2.718448241103e-05       0.000000000000e+00      -7.901431777307e+02       1.469040015195e-01      -4.020729435876e+02       1.019084476943e-01       1.051219698243e-04      -7.761405853470e-01       9.999068003289e-04 
       1.032780878636e+04       4.588921095665e-01      -1.561507882667e+00      -3.091276652010e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -7.963900075091e+02       1.475692499096e-01       3.874937134125e-01       3.874654530916e-01      -1.549861812366e+00      -2.808398792300e-05       0.000000000000e+00      -7.986598302386e+02       1.475976452627e-01      -4.086065745693e+02       1.027431421188e-01       1.015808977482e-04      -7.752982141146e-01       1.023493565634e-03 
       1.037592549825e+04       4.633793736513e-01      -1.560553438632e+00      -3.148193042778e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.035050579794e+02       1.481431281516e-01       3.872950096888e-01       3.872374498209e-01      -1.549065028791e+00      -2.869325505784e-05       0.000000000000e+00      -8.057762415359e+02       1.481712966681e-01      -4.129441444433e+02       1.032917151421e-01       9.931712622794e-05      -7.744224624699e-01       1.043652184620e-03 
       1.042404221015e+04       4.678993966746e-01      -1.559444195297e+00      -3.214859831862e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.106476610254e+02       1.487137699053e-01       3.870626405075e-01       3.870037892003e-01      -1.548133243036e+00      -2.940475150256e-05       0.000000000000e+00      -8.129201945343e+02       1.487417132434e-01      -4.179296217266e+02       1.039167897799e-01       9.679692442812e-05      -7.734961550625e-01       1.064366770507e-03 
       1.048295879905e+04       4.734792398013e-01      -1.557915148319e+00      -3.307445063733e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.194307256027e+02       1.494079619666e-01       3.867399271038e-01       3.867097931507e-01      -1.546839172603e+00      -3.038944971872e-05       0.000000000000e+00      -8.217048973693e+02       1.494356318190e-01      -4.247048931823e+02       1.047570215325e-01       9.350541307238e-05      -7.724535557752e-01       1.090490170205e-03 
       1.053107551094e+04       4.780738175175e-01      -1.556903365722e+00      -3.369028699988e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.266340476169e+02       1.499710993261e-01       3.865249346263e-01       3.864631001373e-01      -1.545977061421e+00      -3.104245994828e-05       0.000000000000e+00      -8.289095454293e+02       1.499985476301e-01      -4.291271819840e+02       1.052997505161e-01       9.143605519093e-05      -7.717807425102e-01       1.112371532318e-03 
       1.057919222284e+04       4.827027011307e-01      -1.555726914858e+00      -3.440875556472e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.338643998978e+02       1.505307217911e-01       3.862735756653e-01       3.862103561548e-01      -1.544969136568e+00      -3.180249385120e-05       0.000000000000e+00      -8.361412131344e+02       1.505579501513e-01      -4.342091754822e+02       1.059179260465e-01       8.913142540014e-05      -7.713129132268e-01       1.134627744686e-03 
       1.063915252461e+04       4.885197387051e-01      -1.554077988963e+00      -3.541979749030e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.429120222950e+02       1.512230353735e-01       3.859189095303e-01       3.858867527635e-01      -1.543547011054e+00      -3.286898033053e-05       0.000000000000e+00      -8.451904599896e+02       1.512499918725e-01      -4.412255869148e+02       1.067617817291e-01       8.607256044118e-05      -7.709896730994e-01       1.162697028530e-03 
       1.068726923651e+04       4.932275655693e-01      -1.553003465018e+00      -3.608148511703e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.502024586183e+02       1.517744308489e-01       3.856863885083e-01       3.856199782374e-01      -1.542614701643e+00      -3.356514170231e-05       0.000000000000e+00      -8.524821881585e+02       1.518011709463e-01      -4.457321988669e+02       1.072979412197e-01       8.417962187406e-05      -7.708557558452e-01       1.185363514640e-03 
       1.073538594841e+04       4.979714155839e-01      -1.551753610773e+00      -3.685460899916e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.575193542505e+02       1.523220112996e-01       3.854146098296e-01       3.853467466282e-01      -1.541525034490e+00      -3.437682250617e-05       0.000000000000e+00      -8.598003652611e+02       1.523485365439e-01      -4.509102184868e+02       1.079083712011e-01       8.207069743414e-05      -7.707261342472e-01       1.208098176553e-03 
       1.079635384292e+04       5.040348937016e-01      -1.549973799027e+00      -3.796327674065e-05       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -8.668281851341e+02       1.530102104936e-01       3.850252836580e-01       3.849910392025e-01      -1.539964156810e+00      -3.553771303390e-05       0.000000000000e+00      -8.691108050887e+02       1.530364656978e-01      -4.581672633708e+02       1.087538656383e-01       7.922833460024e-05      -7.704088405360e-01       1.237033367888e-03 
