# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  125       4.638383088210e-10       1.405509658783e-13      -5.079335389012e-12       0.000000000000e+00       5.931981229494e-12       9.522298748553e-13      -5.786341191466e-15 
  126       4.683581148273e-10       1.414554005683e-13      -5.146129417622e-12       0.000000000000e+00       5.803368680153e-12       9.360585310681e-13      -5.700837361466e-15 
  127       4.728831556143e-10       1.423000749577e-13      -5.211165992451e-12       0.000000000000e+00       5.678290211326e-12       9.202549398713e-13      -5.615315661241e-15 
  128       4.774118912221e-10       1.430839605815e-13      -5.274371137566e-12       0.000000000000e+00       5.556457902402e-12       9.047860885690e-13      -5.531040127414e-15 
  129       4.819428345171e-10       1.438061184640e-13      -5.335672231931e-12       0.000000000000e+00       5.437611900252e-12       8.896225121265e-13      -5.449102169693e-15 
  130       4.864750677334e-10       1.444658407818e-13      -5.395002212690e-12       0.000000000000e+00       5.321715474830e-12       8.747620313935e-13      -5.369656673193e-15 
  131       4.910077776678e-10       1.450625273906e-13      -5.452295888338e-12       0.000000000000e+00       5.208779925721e-12       8.602084479899e-13      -5.292604221742e-15 
  132       4.955400929922e-10       1.455956439768e-13      -5.507488680944e-12       0.000000000000e+00       5.098803442823e-12       8.459641062386e-13      -5.217828118192e-15 
  133       5.000710826955e-10       1.460647237425e-13      -5.560516663866e-12       0.000000000000e+00       4.991770742569e-12       8.320298508582e-13      -5.145193963137e-15 
  134       5.045997545251e-10       1.464693690904e-13      -5.611316599467e-12       0.000000000000e+00       4.887652704150e-12       8.184049846550e-13      -5.074549233627e-15 
  135       5.091250534287e-10       1.468092533086e-13      -5.659825976834e-12       0.000000000000e+00       4.786406005734e-12       8.050872262153e-13      -5.005722861890e-15 
  136       5.136458599963e-10       1.470841222561e-13      -5.705983049488e-12       0.000000000000e+00       4.687972760693e-12       7.920726675974e-13      -4.938524814042e-15 
  137       5.181609889016e-10       1.472937960474e-13      -5.749726873104e-12       0.000000000000e+00       4.592280153820e-12       7.793557320246e-13      -4.872745668810e-15 
  138       5.226691873441e-10       1.474381707375e-13      -5.790997343226e-12       0.000000000000e+00       4.499240077553e-12       7.669291315763e-13      -4.808156196246e-15 
  139       5.271691334905e-10       1.475172200072e-13      -5.829735232984e-12       0.000000000000e+00       4.408748768198e-12       7.547838248813e-13      -4.744506936445e-15 
  140       5.316594349168e-10       1.475309968477e-13      -5.865882230806e-12       0.000000000000e+00       4.320686442150e-12       7.429089748094e-13      -4.681527778261e-15 
  141       5.361386270497e-10       1.474796352459e-13      -5.899380978139e-12       0.000000000000e+00       4.234916932114e-12       7.312919061638e-13      -4.618927538023e-15 
  142       5.406051716087e-10       1.473633518693e-13      -5.930175107162e-12       0.000000000000e+00       4.151287323327e-12       7.199180633735e-13      -4.556393538256e-15 
  143       5.450574550476e-10       1.471824477509e-13      -5.958209278500e-12       0.000000000000e+00       4.069627589783e-12       7.087709681852e-13      -4.493591186394e-15 
  144       5.494939182488e-10       1.469373203474e-13      -5.983429569418e-12       0.000000000000e+00       3.989786244107e-12       6.978358295037e-13      -4.430233395348e-15 
  145       5.539134633062e-10       1.466284974954e-13      -6.005784601888e-12       0.000000000000e+00       3.911742016258e-12       6.871108633205e-13      -4.366297447983e-15 
  146       5.583150840702e-10       1.462566100220e-13      -6.025224597944e-12       0.000000000000e+00       3.835502544582e-12       6.765970135488e-13      -4.301828811267e-15 
  147       5.626977376993e-10       1.458223834005e-13      -6.041701078578e-12       0.000000000000e+00       3.761069195384e-12       6.662943789560e-13      -4.236873194509e-15 
  148       5.670603438566e-10       1.453266394957e-13      -6.055166903467e-12       0.000000000000e+00       3.688436906128e-12       6.562021918459e-13      -4.171476529463e-15 
  149       5.714017839054e-10       1.447702983084e-13      -6.065576310703e-12       0.000000000000e+00       3.617594028627e-12       6.463187967398e-13      -4.105684950442e-15 
  150       5.757209001057e-10       1.441543797196e-13      -6.072884956525e-12       0.000000000000e+00       3.548522172247e-12       6.366416290585e-13      -4.039544774416e-15 
  151       5.800164948100e-10       1.434800052359e-13      -6.077049955048e-12       0.000000000000e+00       3.481196047100e-12       6.271671938033e-13      -3.973102481127e-15 
  152       5.842873296594e-10       1.427483997331e-13      -6.078029917994e-12       0.000000000000e+00       3.415583307244e-12       6.178910442385e-13      -3.906404693189e-15 
  153       5.885321247799e-10       1.419608932017e-13      -6.075784994419e-12       0.000000000000e+00       3.351644393875e-12       6.088077605719e-13      -3.839498156199e-15 
  154       5.927495579781e-10       1.411189224912e-13      -6.070276910447e-12       0.000000000000e+00       3.289332378531e-12       5.999109286374e-13      -3.772429718843e-15 
  155       5.969382639377e-10       1.402240330543e-13      -6.061469008999e-12       0.000000000000e+00       3.228592806281e-12       5.911931185760e-13      -3.705246313004e-15 
  156       6.010968334153e-10       1.392778806922e-13      -6.049326289521e-12       0.000000000000e+00       3.169363538930e-12       5.826458635174e-13      -3.637994933866e-15 
  157       6.052238124364e-10       1.382822332988e-13      -6.033815447716e-12       0.000000000000e+00       3.111574598209e-12       5.742596382620e-13      -3.570722620021e-15 
  158       6.093177014919e-10       1.372389726053e-13      -6.014904915276e-12       0.000000000000e+00       3.055148008978e-12       5.660238379622e-13      -3.503476433581e-15 
  159       6.133769547336e-10       1.361500959250e-13      -5.992564899606e-12       0.000000000000e+00       2.999997642417e-12       5.579267568037e-13      -3.436303440279e-15 
  160       6.173999791709e-10       1.350177178978e-13      -5.966767423562e-12       0.000000000000e+00       2.946029059230e-12       5.499555666879e-13      -3.369250689577e-15 
  161       6.213852453436e-10       1.338440237462e-13      -5.937486241909e-12       0.000000000000e+00       2.893158860611e-12       5.420992030640e-13      -3.302363447184e-15 
  162       6.253316320295e-10       1.326311207354e-13      -5.904696499022e-12       0.000000000000e+00       2.841374993444e-12       5.343573539747e-13      -3.235679758704e-15 
  163       6.292381106260e-10       1.313811768508e-13      -5.868375116702e-12       0.000000000000e+00       2.790681503207e-12       5.267322288936e-13      -3.169235364981e-15 
  164       6.331036361255e-10       1.300964696139e-13      -5.828500953580e-12       0.000000000000e+00       2.741079439326e-12       5.192257151904e-13      -3.103065378736e-15 
  165       6.369271468246e-10       1.287793876047e-13      -5.785054844268e-12       0.000000000000e+00       2.692566788119e-12       5.118393701869e-13      -3.037204256637e-15 
  166       6.407075640329e-10       1.274324319822e-13      -5.738019638533e-12       0.000000000000e+00       2.645138405750e-12       5.045744132148e-13      -2.971685771365e-15 
  167       6.444437917823e-10       1.260582180069e-13      -5.687380240452e-12       0.000000000000e+00       2.598785951180e-12       4.974317176724e-13      -2.906542983676e-15 
  168       6.481347165354e-10       1.246594765617e-13      -5.633123647580e-12       0.000000000000e+00       2.553497819111e-12       4.904118030816e-13      -2.841808214476e-15 
  169       6.517792068950e-10       1.232390556735e-13      -5.575238990108e-12       0.000000000000e+00       2.509259072943e-12       4.835148271451e-13      -2.777513016880e-15 
  170       6.553761133128e-10       1.217999220351e-13      -5.513717570031e-12       0.000000000000e+00       2.466051377719e-12       4.767405778034e-13      -2.713688148279e-15 
  171       6.589242677985e-10       1.203451625261e-13      -5.448552900309e-12       0.000000000000e+00       2.423852933074e-12       4.700884652917e-13      -2.650363542413e-15 
  172       6.624224836287e-10       1.188779857349e-13      -5.379740744029e-12       0.000000000000e+00       2.382638406191e-12       4.635575141970e-13      -2.587568281427e-15 
  173       6.658695550558e-10       1.174017234802e-13      -5.307279153569e-12       0.000000000000e+00       2.342378864744e-12       4.571463555153e-13      -2.525330567949e-15 
  174       6.692642570170e-10       1.159198323322e-13      -5.231168509760e-12       0.000000000000e+00       2.303041709851e-12       4.508532187082e-13      -2.463677697146e-15 
