# dimensionless [l(l+1)/2pi] C_l's for scalar mode
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  140       5.318273223275e-10       1.451150944864e-13      -5.823159299740e-12       0.000000000000e+00       4.086319971277e-12       7.687398987306e-13      -4.632066761235e-15 
  141       5.363226281960e-10       1.450446268121e-13      -5.855264442714e-12       0.000000000000e+00       4.004861416871e-12       7.568744007368e-13      -4.570535574422e-15 
  142       5.408047025825e-10       1.449100939954e-13      -5.884651551719e-12       0.000000000000e+00       3.925442872567e-12       7.452113782265e-13      -4.507686356840e-15 
  143       5.452719166595e-10       1.447118256888e-13      -5.911264904781e-12       0.000000000000e+00       3.847902079265e-12       7.337245791969e-13      -4.443139993092e-15 
  144       5.497226969474e-10       1.444502488695e-13      -5.935050311629e-12       0.000000000000e+00       3.772094456167e-12       7.223915675055e-13      -4.376592678043e-15 
  145       5.541559328943e-10       1.441259240817e-13      -5.955956697234e-12       0.000000000000e+00       3.697999549507e-12       7.112131834911e-13      -4.308119256404e-15 
  146       5.585706067443e-10       1.437395159793e-13      -5.973934745512e-12       0.000000000000e+00       3.625624468563e-12       7.001959147290e-13      -4.237899155098e-15 
  147       5.629656648706e-10       1.432917842674e-13      -5.988936455783e-12       0.000000000000e+00       3.554970353171e-12       6.893457824676e-13      -4.166121589317e-15 
  148       5.673400169949e-10       1.427835854473e-13      -6.000915182660e-12       0.000000000000e+00       3.486032224582e-12       6.786683271120e-13      -4.092985717264e-15 
  149       5.716925354061e-10       1.422158745609e-13      -6.009825675943e-12       0.000000000000e+00       3.418798836326e-12       6.681685937062e-13      -4.018700794887e-15 
  150       5.760220541804e-10       1.415897069359e-13      -6.015624120505e-12       0.000000000000e+00       3.353252525066e-12       6.578511174165e-13      -3.943486330611e-15 
  151       5.803273683999e-10       1.409062399307e-13      -6.018268176186e-12       0.000000000000e+00       3.289369061461e-12       6.477199090143e-13      -3.867572240073e-15 
  152       5.846072333726e-10       1.401667346794e-13      -6.017717017679e-12       0.000000000000e+00       3.227117501029e-12       6.377784403587e-13      -3.791199000858e-15 
  153       5.888603638511e-10       1.393725578364e-13      -6.013931374425e-12       0.000000000000e+00       3.166460035000e-12       6.280296298800e-13      -3.714617807236e-15 
  154       5.930854332520e-10       1.385251833214e-13      -6.006873570497e-12       0.000000000000e+00       3.107351841180e-12       6.184758280621e-13      -3.638090724890e-15 
  155       5.972810728757e-10       1.376261940643e-13      -5.996507564497e-12       0.000000000000e+00       3.049740934811e-12       6.091188029257e-13      -3.561890845658e-15 
  156       6.014458711249e-10       1.366772837503e-13      -5.982798989440e-12       0.000000000000e+00       2.993568019430e-12       5.999597255110e-13      -3.486302442264e-15 
  157       6.055783727247e-10       1.356802585644e-13      -5.965715192649e-12       0.000000000000e+00       2.938766337728e-12       5.909991553608e-13      -3.411621123052e-15 
  158       6.096770779414e-10       1.346370389364e-13      -5.945225275641e-12       0.000000000000e+00       2.885261522409e-12       5.822370260036e-13      -3.338153986723e-15 
  159       6.137404418019e-10       1.335496612861e-13      -5.921300134021e-12       0.000000000000e+00       2.832971447054e-12       5.736726304358e-13      -3.266219777068e-15 
  160       6.177668733132e-10       1.324202797679e-13      -5.893912497369e-12       0.000000000000e+00       2.781806076977e-12       5.653046066056e-13      -3.196149037704e-15 
  161       6.217548451741e-10       1.312511184689e-13      -5.863036817277e-12       0.000000000000e+00       2.731685895732e-12       5.571310671721e-13      -3.128213774003e-15 
  162       6.257032354542e-10       1.300443195897e-13      -5.828648836588e-12       0.000000000000e+00       2.682599328943e-12       5.491500321578e-13      -3.062409123911e-15 
  163       6.296110147790e-10       1.288020851104e-13      -5.790726058121e-12       0.000000000000e+00       2.634550137227e-12       5.413590069906e-13      -2.998652585537e-15 
  164       6.334771382850e-10       1.275267266344e-13      -5.749247931981e-12       0.000000000000e+00       2.587539234106e-12       5.337548279249e-13      -2.936852605205e-15 
  165       6.373005453471e-10       1.262206669052e-13      -5.704195894749e-12       0.000000000000e+00       2.541564622330e-12       5.263336481887e-13      -2.876908407861e-15 
  166       6.410801593065e-10       1.248864413238e-13      -5.655553408677e-12       0.000000000000e+00       2.496621330200e-12       5.190909241296e-13      -2.818709827479e-15 
  167       6.448148871981e-10       1.235266994651e-13      -5.603306000873e-12       0.000000000000e+00       2.452701347896e-12       5.120214013620e-13      -2.762137137468e-15 
