# Table of selected background quantitites
# All densities are mutiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:gr.fac. D             17:gr.fac. f          
       5.926382912628e+13       2.151280946279e-25       7.818016456440e-09       7.580515647088e+21       1.419596753721e+04       2.395384798199e-10       8.413073944075e+17       4.513675492861e-09       3.396695112788e+43       5.139075780495e+32       2.725863989924e+33       7.815956129495e+42       3.694949733521e-08       1.568131021514e+43       5.746421747575e+43       1.527994984116e-17       1.999999999965e+00 
       5.885186606383e+13       2.181504292293e-25       7.872586138546e-09       7.475492453609e+21       1.419596753721e+04       2.412152491786e-10       8.354591801465e+17       4.545271221311e-09       3.303229011184e+43       5.032648633641e+32       2.669412997654e+33       7.600886208447e+42       3.694949733521e-08       1.524981110050e+43       5.588298742396e+43       1.549461785647e-17       1.999999999965e+00 
       5.844276669695e+13       2.212152246095e-25       7.927155820653e-09       7.371924289270e+21       1.419596753721e+04       2.429037559228e-10       8.296516188148e+17       4.577088119860e-09       3.212334795446e+43       4.928425528539e+32       2.614131071244e+33       7.391734318434e+42       3.694949733521e-08       1.483018545074e+43       5.434526772674e+43       1.571230174274e-17       1.999999999965e+00 
       5.803651111912e+13       2.243230773001e-25       7.983544492163e-09       7.269790995575e+21       1.419596753721e+04       2.446040822143e-10       8.238844278201e+17       4.609127736698e-09       3.123941695563e+43       4.826360820819e+32       2.559994000047e+33       7.188337614316e+42       3.694949733521e-08       1.442210654636e+43       5.284986111934e+43       1.593304386992e-17       1.999999999964e+00 
       5.763307956218e+13       2.274745922130e-25       8.039933163673e-09       7.169072693308e+21       1.419596753721e+04       2.463163107898e-10       8.181573265343e+17       4.641391630855e-09       3.037980888889e+43       4.726409811379e+32       2.506978074805e+33       6.990537731927e+42       3.694949733521e-08       1.402525665815e+43       5.139560328194e+43       1.615688720324e-17       1.999999999964e+00 
       5.723245239541e+13       2.306703827590e-25       8.094502845779e-09       7.069749778669e+21       1.419596753721e+04       2.480405249653e-10       8.124700362803e+17       4.673881372270e-09       2.954385446553e+43       4.628528726808e+32       2.455060077266e+33       6.798180664772e+42       3.694949733521e-08       1.363932679977e+43       4.998136193299e+43       1.638387531155e-17       1.999999999963e+00 
       5.683461012454e+13       2.339110709664e-25       8.152710506693e-09       6.971802919455e+21       1.419596753721e+04       2.497768086401e-10       8.068222803181e+17       4.706598541876e-09       2.873090281355e+43       4.532674700215e+32       2.404217270010e+33       6.611116644118e+42       3.694949733521e-08       1.326401648720e+43       4.860603594772e+43       1.661405237580e-17       1.999999999963e+00 
       5.643953339081e+13       2.371972876023e-25       8.209099178202e-09       6.875213051299e+21       1.419596753721e+04       2.515252463006e-10       8.012137838313e+17       4.739544731668e-09       2.794032097079e+43       4.438805752458e+32       2.354427386500e+33       6.429200022385e+42       3.694949733521e-08       1.289903350477e+43       4.726855450075e+43       1.684746319763e-17       1.999999999963e+00 
       5.604720297002e+13       2.405296722958e-25       8.267306839116e-09       6.779961373958e+21       1.419596753721e+04       2.532859230247e-10       7.956442739139e+17       4.772721544790e-09       2.717149339223e+43       4.346880773755e+32       2.305668621320e+33       6.252289159747e+42       3.694949733521e-08       1.254409367764e+43       4.596787623236e+43       1.708415320808e-17       1.999999999962e+00 
       5.565759977162e+13       2.439088736619e-25       8.323695510626e-09       6.686029347654e+21       1.419596753721e+04       2.550589244858e-10       7.901134795570e+17       4.806130595603e-09       2.642382147061e+43       4.256859505685e+32       2.257919620636e+33       6.080246313846e+42       3.694949733521e-08       1.219892065055e+43       4.470298843769e+43       1.732416847650e-17       1.999999999962e+00 
       5.527070483775e+13       2.473355494279e-25       8.381903171539e-09       6.593398689467e+21       1.419596753721e+04       2.568443369572e-10       7.846211316355e+17       4.839773509771e-09       2.569672307045e+43       4.168702523555e+32       2.211159472836e+33       5.912937532553e+42       3.694949733521e-08       1.186324567263e+43       4.347290627826e+43       1.756755571942e-17       1.999999999961e+00 
       5.488649934235e+13       2.508103665618e-25       8.441929821856e-09       6.502051369774e+21       1.419596753721e+04       2.586422473159e-10       7.791669628953e+17       4.873651924339e-09       2.498963207475e+43       4.082371219130e+32       2.165367699377e+33       5.750232549667e+42       3.694949733521e-08       1.153680738819e+43       4.227667201518e+43       1.781436230972e-17       1.999999999961e+00 
       5.450496459022e+13       2.543340014016e-25       8.500137482770e-09       6.411969608742e+21       1.419596753721e+04       2.604527430472e-10       7.737507079397e+17       4.907767487809e-09       2.430199794423e+43       3.997827783733e+32       2.120524245811e+33       5.592004683496e+42       3.694949733521e-08       1.121935163319e+43       4.111335426344e+43       1.806463628580e-17       1.999999999961e+00 
       5.412608201611e+13       2.579071397873e-25       8.560164133087e-09       6.323135872866e+21       1.419596753721e+04       2.622759122485e-10       7.683721032172e+17       4.942121860223e-09       2.363328528866e+43       3.915035191677e+32       2.076609473008e+33       5.438130738216e+42       3.694949733521e-08       1.091063123738e+43       3.998204726672e+43       1.831842636098e-17       1.999999999960e+00 
       5.374983318382e+13       2.615304771941e-25       8.620190783404e-09       6.235532871555e+21       1.419596753721e+04       2.641118436342e-10       7.630308870081e+17       4.976716713244e-09       2.298297345004e+43       3.833957184059e+32       2.033604148552e+33       5.288490907959e+42       3.694949733521e-08       1.061040583182e+43       3.888187019224e+43       1.857578193292e-17       1.999999999960e+00 
       5.337619978533e+13       2.652047188682e-25       8.680217433721e-09       6.149143553769e+21       1.419596753721e+04       2.659606265397e-10       7.577267994122e+17       5.011553730237e-09       2.235055609720e+43       3.754558252872e+32       1.991489438319e+33       5.142968683526e+42       3.694949733521e-08       1.031844166177e+43       3.781196644486e+43       1.883675309329e-17       1.999999999959e+00 
       5.300516363985e+13       2.689305799635e-25       8.740244084038e-09       6.063951104701e+21       1.419596753721e+04       2.678223509254e-10       7.524595823359e+17       5.046634606348e-09       2.173554083157e+43       3.676803625461e+32       1.950246898228e+33       5.001450761677e+42       3.694949733521e-08       1.003451140464e+43       3.677150300020e+43       1.910139063749e-17       1.999999999959e+00 
       5.263670669300e+13       2.727087856814e-25       8.802089723758e-09       5.979938942499e+21       1.419596753721e+04       2.696971073819e-10       7.472289794795e+17       5.081961048592e-09       2.113744880378e+43       3.600659249290e+32       1.909858466162e+33       4.863826956909e+42       3.694949733521e-08       9.758393993055e+42       3.575966975601e+43       1.936974607455e-17       1.999999999959e+00 
       5.227081101588e+13       2.765400714114e-25       8.863935363479e-09       5.897090715044e+21       1.419596753721e+04       2.715849871336e-10       7.420347363252e+17       5.117534775931e-09       2.055581434089e+43       3.526091777031e+32       1.870306454063e+33       4.729990115673e+42       3.694949733521e-08       9.489874442680e+42       3.477567890146e+43       1.964187163715e-17       1.999999999958e+00 
       5.190745880425e+13       2.804251828746e-25       8.925781003200e-09       5.815390296767e+21       1.419596753721e+04       2.734860820435e-10       7.368766001243e+17       5.153357519362e-09       1.999018458375e+43       3.453068551960e+32       1.831573540179e+33       4.599836032938e+42       3.694949733521e-08       9.228743684866e+42       3.381876430373e+43       1.991782029177e-17       1.999999999958e+00 
       5.154663237761e+13       2.843648762688e-25       8.987626642920e-09       5.734821785503e+21       1.419596753721e+04       2.754004846178e-10       7.317543198851e+17       5.189431021997e-09       1.944011913444e+43       3.381557593653e+32       1.793642761483e+33       4.473263371059e+42       3.694949733521e-08       8.974798403856e+42       3.288818091148e+43       2.019764574904e-17       1.999999999957e+00 
       5.118831417836e+13       2.883599184155e-25       9.051291272044e-09       5.655369499407e+21       1.419596753721e+04       2.773282880101e-10       7.266676463606e+17       5.225757039151e-09       1.890518971337e+43       3.311527583981e+32       1.756497506239e+33       4.350173580879e+42       3.694949733521e-08       8.727840878486e+42       3.198320417483e+43       2.048140247417e-17       1.999999999957e+00 
       5.083248677097e+13       2.924110869092e-25       9.114955901168e-09       5.577017973893e+21       1.419596753721e+04       2.792695860262e-10       7.216163320364e+17       5.262337338424e-09       1.838497982585e+43       3.242947853394e+32       1.720121506735e+33       4.230470824993e+42       3.694949733521e-08       8.487678828246e+42       3.110312948113e+43       2.076914569752e-17       1.999999999957e+00 
       5.047913284108e+13       2.965191702692e-25       9.178620530292e-09       5.499751958628e+21       1.419596753721e+04       2.812244731284e-10       7.166001311185e+17       5.299173699792e-09       1.787908443773e+43       3.175788367491e+32       1.684498832148e+33       4.114061903135e+42       3.694949733521e-08       8.254125263561e+42       3.024727160643e+43       2.106093142542e-17       1.999999999956e+00 
       5.012823519472e+13       3.006849680923e-25       9.242285159416e-09       5.423556414561e+21       1.419596753721e+04       2.831930444403e-10       7.116187995219e+17       5.336267915690e-09       1.738710966015e+43       3.110019713865e+32       1.649613881577e+33       4.000856179609e+42       3.694949733521e-08       8.026998340208e+42       2.941496418193e+43       2.135681645101e-17       1.999999999956e+00 
       4.977977675741e+13       3.049092912090e-25       9.307768777944e-09       5.348416510999e+21       1.419596753721e+04       2.851753957514e-10       7.066720948579e+17       5.373621791100e-09       1.690867244276e+43       3.045613089222e+32       1.615451377204e+33       3.890765512720e+42       3.694949733521e-08       7.806121217733e+42       2.860555917513e+43       2.165685836532e-17       1.999999999955e+00 
       4.943374057340e+13       3.091929618411e-25       9.373252396472e-09       5.274317622719e+21       1.419596753721e+04       2.871716235216e-10       7.017597764229e+17       5.411237143637e-09       1.644340027554e+43       2.982540286767e+32       1.581996357604e+33       3.783704186150e+42       3.694949733521e-08       7.591321921758e+42       2.781842638532e+43       2.196111556849e-17       1.999999999955e+00 
       4.909010980477e+13       3.135368137620e-25       9.438736014999e-09       5.201245327120e+21       1.419596753721e+04       2.891818248863e-10       6.968816051866e+17       5.449115803641e-09       1.599093089874e+43       2.920773683849e+32       1.549234171199e+33       3.679588842218e+42       3.694949733521e-08       7.382433210088e+42       2.705295295288e+43       2.226964728110e-17       1.999999999955e+00 
       4.874886773065e+13       3.179416924585e-25       9.504219633527e-09       5.129185401416e+21       1.419596753721e+04       2.912060976605e-10       6.920373437801e+17       5.487259614266e-09       1.555091202083e+43       2.860286229868e+32       1.517150469831e+33       3.578338416976e+42       3.694949733521e-08       7.179292442494e+42       2.630854288210e+43       2.258251355575e-17       1.999999999954e+00 
       4.840999774643e+13       3.224084552958e-25       9.571522241458e-09       5.058123819872e+21       1.419596753721e+04       2.932445403441e-10       6.872267564847e+17       5.525670431565e-09       1.512300104422e+43       2.801051434423e+32       1.485731202486e+33       3.479874077096e+42       3.694949733521e-08       6.981741454079e+42       2.558461657716e+43       2.289977528869e-17       1.999999999954e+00 
       4.807348336289e+13       3.269379716842e-25       9.637005859986e-09       4.988046751068e+21       1.419596753721e+04       2.952972521265e-10       6.824496092202e+17       5.564350124586e-09       1.470686479848e+43       2.743043355716e+32       1.454962609138e+33       3.384119158489e+42       3.694949733521e-08       6.789626432139e+42       2.488061039084e+43       2.322149423171e-17       1.999999999953e+00 
