#scalar perturbations for mode k = 1.039140000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]      
       2.285564174174e+02       6.966011982436e-04      -2.562575578582e+00       4.364585086748e-03       2.117216642471e-03       4.924890698244e-03       1.393077368237e-05       9.850437271173e-04      -1.922615044665e+00       4.384858932699e-03       5.446075698699e-01       5.709066334473e-01      -2.404186100003e+00       2.395329199469e-03       1.175453434809e-01      -2.052714243776e+00       6.332269200307e-03      -2.399651041121e+00       2.407378538027e-03       1.171834646280e-01 
       2.287012395190e+02       6.971715131418e-04      -2.563751733604e+00       4.365075678944e-03       2.124832187527e-03       4.939651423343e-03       1.402076353220e-05       9.879965070621e-04      -1.923500104903e+00       4.385458380882e-03       5.445541780568e-01       5.708233026729e-01      -2.404981689075e+00       2.392606065797e-03       1.175943431449e-01      -2.053881529964e+00       6.335601851089e-03      -2.400438997744e+00       2.404691553673e-03       1.172319769009e-01 
       2.288466371731e+02       6.977442588695e-04      -2.564932583441e+00       4.365565428396e-03       2.132543381303e-03       4.954583486215e-03       1.411214360099e-05       9.909835664975e-04      -1.924388713882e+00       4.386058402895e-03       5.445005569435e-01       5.707396593477e-01      -2.405779836065e+00       2.389867372474e-03       1.176433737744e-01      -2.055053884780e+00       6.338946937195e-03      -2.401229479237e+00       2.401989236981e-03       1.172805191168e-01 
       2.289926179878e+02       6.983194673633e-04      -2.566118189463e+00       4.366054325270e-03       2.140351792397e-03       4.969689583116e-03       1.420494233523e-05       9.940054449670e-04      -1.925280918122e+00       4.386659014234e-03       5.444467035042e-01       5.706556993476e-01      -2.406580574460e+00       2.387112924166e-03       1.176924357827e-01      -2.056231374507e+00       6.342304623959e-03      -2.402022517484e+00       2.399271394430e-03       1.173290916225e-01 
       2.291391896827e+02       6.988971710434e-04      -2.567308613940e+00       4.366542359270e-03       2.148259021066e-03       4.984972456757e-03       1.429918887610e-05       9.970626913141e-04      -1.926176764826e+00       4.387260230624e-03       5.443926146627e-01       5.705714184895e-01      -2.407383938178e+00       2.384342522324e-03       1.177415295737e-01      -2.057414066436e+00       6.345675079075e-03      -2.402818144084e+00       2.396537828633e-03       1.173776947211e-01 
       2.292863601084e+02       6.994774028887e-04      -2.568503920188e+00       4.367029519695e-03       2.156266700948e-03       5.000434899209e-03       1.439491309173e-05       1.000155864264e-03      -1.927076301996e+00       4.387862068071e-03       5.443382872954e-01       5.704868125212e-01      -2.408189961670e+00       2.381555964796e-03       1.177906555474e-01      -2.058602029022e+00       6.349058473028e-03      -2.403616391759e+00       2.393788339265e-03       1.174263287408e-01 
       2.294341372490e+02       7.000601964496e-04      -2.569704172597e+00       4.367515795429e-03       2.164376500001e-03       5.016079753241e-03       1.449214560040e-05       1.003285532688e-03      -1.927979578450e+00       4.388464542858e-03       5.442837182295e-01       5.704018771193e-01      -2.408998679928e+00       2.378753045744e-03       1.178398140992e-01      -2.059795331908e+00       6.352454979156e-03      -2.404417294399e+00       2.391022723014e-03       1.174749940365e-01 
       2.295825292254e+02       7.006455858609e-04      -2.570909436657e+00       4.368001174936e-03       2.172590121459e-03       5.031909913664e-03       1.459091779457e-05       1.006452275881e-03      -1.928886643844e+00       4.389067671540e-03       5.442289042427e-01       5.703166078877e-01      -2.409810128496e+00       2.375933555562e-03       1.178890056202e-01      -2.060994045955e+00       6.355864773714e-03      -2.405220887111e+00       2.388240773529e-03       1.175236909910e-01 
       2.297315442981e+02       7.012336058551e-04      -2.572119778978e+00       4.368485646248e-03       2.180909304830e-03       5.047928328729e-03       1.469126186569e-05       1.009656683829e-03      -1.929797548688e+00       4.389671470944e-03       5.441738420617e-01       5.702310003561e-01      -2.410624343488e+00       2.373097280783e-03       1.179382304963e-01      -2.062198243271e+00       6.359288035937e-03      -2.406027206266e+00       2.385442281363e-03       1.175724200168e-01 
       2.298811908705e+02       7.018242917761e-04      -2.573335267318e+00       4.368969196956e-03       2.189335826936e-03       5.064138001558e-03       1.479321083019e-05       1.012899357508e-03      -1.930712344364e+00       4.390275958171e-03       5.441185283613e-01       5.701450499784e-01      -2.411441361592e+00       2.370244003994e-03       1.179874891081e-01      -2.063407997233e+00       6.362724948107e-03      -2.406836289548e+00       2.382627033919e-03       1.176211815577e-01 
       2.300314774921e+02       7.024176795929e-04      -2.574555970608e+00       4.369451814198e-03       2.197871502981e-03       5.080541991631e-03       1.489679855618e-05       1.016180909174e-03      -1.931631083149e+00       4.390881150600e-03       5.440629597622e-01       5.700587521304e-01      -2.412261220087e+00       2.367373503743e-03       1.180367818306e-01      -2.064623382525e+00       6.366175695624e-03      -2.407648175896e+00       2.379794815280e-03       1.176699760846e-01 
       2.301824128617e+02       7.030138059145e-04      -2.575781958979e+00       4.369933484642e-03       2.206518187674e-03       5.097143416302e-03       1.500205979141e-05       1.019501962670e-03      -1.932553818234e+00       4.391487065890e-03       5.440071328102e-01       5.699721021088e-01      -2.413083956856e+00       2.364485554437e-03       1.180861090329e-01      -2.065844475161e+00       6.369640467071e-03      -2.408462902797e+00       2.376945403423e-03       1.177188039623e-01 
       2.303340058313e+02       7.036127080046e-04      -2.577013303790e+00       4.370414194475e-03       2.215277776376e-03       5.113945452377e-03       1.510903019208e-05       1.022863153739e-03      -1.933480603745e+00       4.392093721986e-03       5.439510439729e-01       5.698850951291e-01      -2.413909610395e+00       2.361579926250e-03       1.181354710778e-01      -2.067071352520e+00       6.373119454291e-03      -2.409280506082e+00       2.374078569924e-03       1.177676654386e-01 
       2.304862654090e+02       7.042144237966e-04      -2.578250077652e+00       4.370893929386e-03       2.224152206305e-03       5.130951337724e-03       1.521774635291e-05       1.026265130350e-03      -1.934411494763e+00       4.392701137120e-03       5.438946896594e-01       5.697977263238e-01      -2.414738219828e+00       2.358656385020e-03       1.181848683213e-01      -2.068304093375e+00       6.376612852459e-03      -2.410101022734e+00       2.371194082628e-03       1.178165607805e-01 
       2.306392007630e+02       7.048189919101e-04      -2.579492354462e+00       4.371372674551e-03       2.233143457770e-03       5.148164372955e-03       1.532824583831e-05       1.029708553032e-03      -1.935346547346e+00       4.393309329823e-03       5.438380662195e-01       5.697099907409e-01      -2.415569824921e+00       2.355714692143e-03       1.182343011122e-01      -2.069542777929e+00       6.380120860157e-03      -2.410924491070e+00       2.368291705713e-03       1.178654902823e-01 
       2.307928212254e+02       7.054264516661e-04      -2.580740209430e+00       4.371850414612e-03       2.242253555465e-03       5.165587923138e-03       1.544056721470e-05       1.033194095221e-03      -1.936285818557e+00       4.393918318934e-03       5.437811699426e-01       5.696218833414e-01      -2.416404466095e+00       2.352754604464e-03       1.182837697919e-01      -2.070787487844e+00       6.383643679454e-03      -2.411750950801e+00       2.365371199619e-03       1.179144542672e-01 
       2.309471362956e+02       7.060368431044e-04      -2.581993719108e+00       4.372327133664e-03       2.251484569792e-03       5.183225419576e-03       1.555475008418e-05       1.036722443611e-03      -1.937229366478e+00       4.394528123604e-03       5.437239970564e-01       5.695333989976e-01      -2.417242184441e+00       2.349775874172e-03       1.183332746939e-01      -2.072038306280e+00       6.387181515990e-03      -2.412580443087e+00       2.362432320981e-03       1.179634530894e-01 
       2.311021556450e+02       7.066502070008e-04      -2.583252961428e+00       4.372802815237e-03       2.260838618256e-03       5.201080361653e-03       1.567083511949e-05       1.040294298526e-03      -1.938177250245e+00       4.395138763313e-03       5.436665437254e-01       5.694445324907e-01      -2.418083021736e+00       2.346778248682e-03       1.183828161431e-01      -2.073295317933e+00       6.390734579053e-03      -2.413413010604e+00       2.359474822551e-03       1.180124871356e-01 
       2.312578891204e+02       7.072665848849e-04      -2.584518015729e+00       4.373277442274e-03       2.270317866894e-03       5.219156318733e-03       1.578886410040e-05       1.043910374301e-03      -1.939129530066e+00       4.395750257877e-03       5.436088060491e-01       5.693552785087e-01      -2.418927020459e+00       2.343761470514e-03       1.184323944557e-01      -2.074558609065e+00       6.394303081676e-03      -2.414248697557e+00       2.356498453080e-03       1.180615568247e-01 
       2.314143467489e+02       7.078860190588e-04      -2.585788962795e+00       4.373750997112e-03       2.279924531766e-03       5.237456932120e-03       1.590887995149e-05       1.047571399674e-03      -1.940086267251e+00       4.396362627456e-03       5.435507800421e-01       5.692656316441e-01      -2.419774223802e+00       2.340725277175e-03       1.184820099384e-01      -2.075828267551e+00       6.397887240719e-03      -2.415087547223e+00       2.353502954775e-03       1.181106624864e-01 
       2.315715387417e+02       7.085085526156e-04      -2.587065884887e+00       4.374223461466e-03       2.289660880496e-03       5.255985917088e-03       1.603092678145e-05       1.051278118192e-03      -1.941047524236e+00       4.396975892564e-03       5.434924616235e-01       5.691755863919e-01      -2.420624675695e+00       2.337669401029e-03       1.185316628883e-01      -2.077104382914e+00       6.401487276964e-03      -2.415929600642e+00       2.350488061894e-03       1.181598042954e-01 
       2.317294754991e+02       7.091342294595e-04      -2.588348865780e+00       4.374694816399e-03       2.299529233871e-03       5.274747064972e-03       1.615504992399e-05       1.055031288633e-03      -1.942013364612e+00       4.397590074075e-03       5.434338466395e-01       5.690851371474e-01      -2.421478420811e+00       2.334593569171e-03       1.185813535919e-01      -2.078387046364e+00       6.405103415208e-03      -2.416774900037e+00       2.347453503959e-03       1.182089824380e-01 
       2.318881676149e+02       7.097630943257e-04      -2.589637990798e+00       4.375165042306e-03       2.309531967500e-03       5.293744245334e-03       1.628129598035e-05       1.058831685435e-03      -1.942983853151e+00       4.398205193237e-03       5.433749308638e-01       5.689942782035e-01      -2.422335504594e+00       2.331497503291e-03       1.186310823250e-01      -2.079676350843e+00       6.408735884361e-03      -2.417623489189e+00       2.344399005962e-03       1.182581971288e-01 
       2.320476258810e+02       7.103951928010e-04      -2.590933346853e+00       4.375634118888e-03       2.319671513533e-03       5.312981408196e-03       1.640971286353e-05       1.062680099145e-03      -1.943959055836e+00       4.398821271688e-03       5.433157099964e-01       5.689030037484e-01      -2.423195973269e+00       2.328380919535e-03       1.186808493517e-01      -2.080972391068e+00       6.412384917545e-03      -2.418475413497e+00       2.341324288274e-03       1.183074486125e-01 
       2.322078612928e+02       7.110305713455e-04      -2.592235022487e+00       4.376102025129e-03       2.329950362439e-03       5.332462586346e-03       1.654034984432e-05       1.066577336882e-03      -1.944939039895e+00       4.399438331465e-03       5.432561796613e-01       5.688113078628e-01      -2.424059873865e+00       2.325243528366e-03       1.187306549243e-01      -2.082275263574e+00       6.416050752202e-03      -2.419330720056e+00       2.338229066550e-03       1.183567371660e-01 
       2.323688850538e+02       7.116692773145e-04      -2.593543107908e+00       4.376568739270e-03       2.340371064866e-03       5.352191897739e-03       1.667325759936e-05       1.070524222819e-03      -1.945923873826e+00       4.400056395020e-03       5.431963354050e-01       5.687191845174e-01      -2.424927254230e+00       2.322085034414e-03       1.187804992823e-01      -2.083585066762e+00       6.419733630197e-03      -2.420189457730e+00       2.335113051630e-03       1.184060631006e-01 
       2.325307085812e+02       7.123113589821e-04      -2.594857695038e+00       4.377034238785e-03       2.350936233564e-03       5.372173547973e-03       1.680848826109e-05       1.074521598676e-03      -1.946913627436e+00       4.400675485234e-03       5.431361726936e-01       5.686266275696e-01      -2.425798163058e+00       2.318905136326e-03       1.188303826517e-01      -2.084901900947e+00       6.423433797934e-03      -2.421051677101e+00       2.331975949310e-03       1.184554267580e-01 
       2.326933435116e+02       7.129568655642e-04      -2.596178877552e+00       4.377498500354e-03       2.361648545378e-03       5.392411832853e-03       1.694609546978e-05       1.078570324235e-03      -1.947908371869e+00       4.401295625431e-03       5.430756868867e-01       5.685336307610e-01      -2.426672649902e+00       2.315703526604e-03       1.188803052448e-01      -2.086225868410e+00       6.427151506469e-03      -2.421917427218e+00       2.328817457033e-03       1.185048283489e-01 
       2.328568017060e+02       7.136058472437e-04      -2.597506750924e+00       4.377961499831e-03       2.372510743322e-03       5.412911141035e-03       1.708613442783e-05       1.082671277869e-03      -1.948908179642e+00       4.401916839386e-03       5.430148732337e-01       5.684401877149e-01      -2.427550765195e+00       2.312479891445e-03       1.189302672590e-01      -2.087557073442e+00       6.430887011625e-03      -2.422786755250e+00       2.325637263397e-03       1.185542679352e-01 
       2.330210952562e+02       7.142583551952e-04      -2.598841412472e+00       4.378423212219e-03       2.383525638728e-03       5.433675956770e-03       1.722866195620e-05       1.086825357093e-03      -1.949913124683e+00       4.402539151341e-03       5.429537268955e-01       5.683462919329e-01      -2.428432560276e+00       2.309233910572e-03       1.189802688766e-01      -2.088895622403e+00       6.434640574118e-03      -2.423659709950e+00       2.322435051309e-03       1.186037455968e-01 
       2.331862364903e+02       7.149144416113e-04      -2.600182961408e+00       4.378883611638e-03       2.394696113482e-03       5.454710862739e-03       1.737373655339e-05       1.091033479133e-03      -1.950923282360e+00       4.403162586024e-03       5.428922429435e-01       5.682519367921e-01      -2.429318087406e+00       2.305965257064e-03       1.190303102633e-01      -2.090241623772e+00       6.438412459679e-03      -2.424536341905e+00       2.319210498040e-03       1.186532614432e-01 
       2.333522379793e+02       7.155741597291e-04      -2.601531498883e+00       4.379342671289e-03       2.406025122337e-03       5.476020542980e-03       1.752141845680e-05       1.095296581508e-03      -1.951938729528e+00       4.403787168661e-03       5.428304163577e-01       5.681571155415e-01      -2.430207399794e+00       2.302673597172e-03       1.190803915681e-01      -2.091595188206e+00       6.442202939186e-03      -2.425416703625e+00       2.315963275100e-03       1.187028156153e-01 
       2.335191125432e+02       7.162375638583e-04      -2.602887128039e+00       4.379800363428e-03       2.417515695329e-03       5.497609785930e-03       1.767176970679e-05       1.099615622642e-03      -1.952959544559e+00       4.404412925002e-03       5.427682420244e-01       5.680618212988e-01      -2.431100551619e+00       2.299358590140e-03       1.191305129222e-01      -2.092956428597e+00       6.446012288796e-03      -2.426300849632e+00       2.312693048111e-03       1.187524082881e-01 
       2.336868732576e+02       7.169047094099e-04      -2.604249954068e+00       4.380256659326e-03       2.429170940280e-03       5.519483487578e-03       1.782485421362e-05       1.103991582498e-03      -1.953985807393e+00       4.405039881335e-03       5.427057147334e-01       5.679660470470e-01      -2.431997598058e+00       2.296019888008e-03       1.191806744379e-01      -2.094325460130e+00       6.449840790085e-03      -2.427188836556e+00       2.309399476676e-03       1.188020396732e-01 
